epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/precision@0.4(B),metrics/recall@0.4(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,best_epoch,lr/pg0,lr/pg1,lr/pg2
1,12.1929,5.91003,26.8156,3.51148,0,0,0.6,0,0,0,4.52127,60.6579,2.62063,1,0.00023,0.00023,0.00023
2,20.5156,6.75357,12.2945,3.54512,0,0,1,0,0,0,5.71202,26.2031,3.05906,2,0.000468837,0.000468837,0.000468837
3,28.9092,5.76443,4.68358,2.62446,0.00027,0.00067,1,0,0.00013,3e-05,3.4183,3.74925,1.90514,3,0.000706485,0.000706485,0.000706485
4,36.9175,4.47956,3.57997,1.87427,0.00106,0.00266,0.8,0,0.00053,0.00011,3.738,3.75047,1.62898,4,0.000942946,0.000942946,0.000942946
5,44.9181,4.30688,3.50423,1.70992,0.00116,0.00045,0.8,0,0.00059,0.00016,nan,nan,nan,5,0.0009901,0.0009901,0.0009901
6,52.7531,4.12954,3.25563,1.60847,0.00084,0.00026,0.6,0,0.00053,7e-05,nan,nan,nan,5,0.000987625,0.000987625,0.000987625
7,60.4039,4.16547,3.19923,1.5231,0.00549,0.00035,0.4,0,0.00297,0.0018,nan,nan,nan,7,0.00098515,0.00098515,0.00098515
8,68.7762,4.13288,3.15217,1.48268,0.0183,0.01332,0.8,0,0.01025,0.00333,nan,nan,nan,8,0.000982675,0.000982675,0.000982675
9,76.9116,4.05852,3.05935,1.50294,0.09017,0.06875,0.8,0,0.05712,0.01743,3.46945,3.05953,1.35746,9,0.0009802,0.0009802,0.0009802
10,85.2801,3.97353,2.78157,1.45902,0.09378,0.17542,0.6,0,0.09314,0.02729,3.56308,2.74569,1.31574,10,0.000977725,0.000977725,0.000977725
11,93.4438,4.15021,2.81235,1.39826,0.10803,0.14619,0.95134,0.00452,0.10234,0.02732,nan,nan,nan,11,0.00097525,0.00097525,0.00097525
12,102.307,4.14164,2.65307,1.44834,0.23412,0.18571,0.71941,0.015,0.14879,0.03812,3.54851,2.31169,1.31756,12,0.000972775,0.000972775,0.000972775
13,111.588,3.87542,2.4168,1.39416,0.18439,0.20787,0.61637,0.02749,0.14255,0.03402,3.59096,2.29009,1.3736,12,0.0009703,0.0009703,0.0009703
14,119.989,4.0444,2.42071,1.34701,0.28089,0.2248,0.6694,0.04077,0.17828,0.04692,3.52715,2.20117,1.32574,14,0.000967825,0.000967825,0.000967825
15,128.3,3.91302,2.35014,1.39285,0.11451,0.15361,0.33706,0.01583,0.0697,0.01446,4.16818,2.296,1.48513,14,0.00096535,0.00096535,0.00096535
16,136.16,3.7699,2.39109,1.39214,0.10759,0.12975,0.32895,0.02308,0.06513,0.01701,4.50558,2.34842,1.54658,14,0.000962875,0.000962875,0.000962875
17,144.028,3.41877,2.24699,1.35486,0.22388,0.14861,0.47969,0.04588,0.10581,0.02832,4.02569,2.18097,1.47235,14,0.0009604,0.0009604,0.0009604
18,152.326,3.24443,2.12554,1.28096,0.25338,0.31562,0.57534,0.13997,0.22968,0.08997,3.04137,2.08416,1.34504,18,0.000957925,0.000957925,0.000957925
19,160.979,2.87198,2.09361,1.26241,0.47164,0.30179,0.62401,0.15911,0.25262,0.12862,2.46387,2.00285,1.24247,19,0.00095545,0.00095545,0.00095545
20,170.735,2.84972,2.09914,1.19262,0.49578,0.31846,0.69617,0.17794,0.28368,0.1481,2.2439,1.92568,1.14538,20,0.000952975,0.000952975,0.000952975
21,180.29,2.72177,2.12989,1.16998,0.26351,0.4149,0.66221,0.18792,0.30639,0.16587,2.12916,1.7903,1.10084,21,0.0009505,0.0009505,0.0009505
22,189.452,2.66799,2.02441,1.1221,0.30741,0.43676,0.72134,0.16833,0.33871,0.18869,2.02233,1.69561,1.07751,22,0.000948025,0.000948025,0.000948025
23,197.753,2.65061,2.01841,1.1372,0.30382,0.41616,0.66429,0.19613,0.32318,0.17856,1.97923,1.70247,1.03561,22,0.00094555,0.00094555,0.00094555
24,206.049,2.4765,1.95747,1.12326,0.28919,0.39556,0.66562,0.16153,0.29859,0.15841,1.97633,1.8184,1.04212,22,0.000943075,0.000943075,0.000943075
25,214.209,2.39018,1.86637,1.09067,0.28268,0.4303,0.62847,0.21626,0.27943,0.15443,1.89051,1.79609,1.02286,22,0.0009406,0.0009406,0.0009406
26,222.184,2.57502,1.94553,1.0744,0.3116,0.46877,0.70623,0.23409,0.34453,0.18915,1.8767,1.70303,1.00988,26,0.000938125,0.000938125,0.000938125
27,230.485,2.3276,1.8107,1.07206,0.32086,0.46539,0.69619,0.24232,0.34671,0.19636,1.81699,1.69592,1.00234,27,0.00093565,0.00093565,0.00093565
28,239.183,2.42629,1.91348,1.07642,0.34607,0.4598,0.77876,0.22057,0.36145,0.20873,1.76889,1.61822,0.98293,28,0.000933175,0.000933175,0.000933175
29,247.427,2.14811,1.75644,1.02407,0.35503,0.43355,0.75176,0.22847,0.34491,0.20383,1.75406,1.60602,0.97707,28,0.0009307,0.0009307,0.0009307
30,255.501,2.21698,1.74223,1.03963,0.38012,0.47323,0.82516,0.17697,0.39211,0.23078,1.74701,1.55646,0.98391,30,0.000928225,0.000928225,0.000928225
31,264.079,2.23549,1.75979,1.05495,0.36851,0.50172,0.852,0.16611,0.39745,0.24059,1.73816,1.55678,0.9787,31,0.00092575,0.00092575,0.00092575
32,273.627,2.08181,1.74467,1.02548,0.42411,0.44987,0.75219,0.19545,0.38425,0.23141,1.72896,1.56626,0.98697,31,0.000923275,0.000923275,0.000923275
33,282.373,1.98417,1.66241,1.01926,0.38501,0.50073,0.77818,0.21238,0.40111,0.25099,1.62178,1.54104,0.96247,33,0.0009208,0.0009208,0.0009208
34,291.849,1.94129,1.62804,0.98837,0.39603,0.4935,0.77119,0.17121,0.39675,0.24418,1.6567,1.54358,0.96208,33,0.000918325,0.000918325,0.000918325
35,300.588,1.84048,1.56483,0.96999,0.41944,0.51192,0.62044,0.27288,0.42542,0.26283,1.62798,1.4617,0.95056,35,0.00091585,0.00091585,0.00091585
36,308.77,1.98304,1.63785,0.97198,0.46352,0.49545,0.73288,0.28874,0.44404,0.27381,1.63294,1.41381,0.95628,36,0.000913375,0.000913375,0.000913375
37,317.035,1.86105,1.57272,0.98354,0.40205,0.52582,0.80186,0.23213,0.4313,0.28419,1.49315,1.42831,0.93759,37,0.0009109,0.0009109,0.0009109
38,325.322,1.85238,1.58927,0.98234,0.38803,0.50239,0.68326,0.29461,0.41303,0.26899,1.54486,1.4734,0.94371,37,0.000908425,0.000908425,0.000908425
39,333.701,1.84021,1.57299,0.97187,0.41739,0.52441,0.67527,0.21914,0.41398,0.2709,1.48883,1.38821,0.93473,37,0.00090595,0.00090595,0.00090595
40,341.639,1.85935,1.56209,0.96585,0.4323,0.51352,0.73536,0.24551,0.44948,0.29366,1.50842,1.39702,0.93362,40,0.000903475,0.000903475,0.000903475
41,349.952,1.86111,1.59905,0.95749,0.38116,0.51612,0.5986,0.2747,0.41276,0.26417,1.4806,1.42371,0.92465,40,0.000901,0.000901,0.000901
42,357.993,1.75493,1.50719,0.95361,0.40192,0.53381,0.71811,0.31837,0.43623,0.27094,1.52886,1.44993,0.93242,40,0.000898525,0.000898525,0.000898525
43,366.065,1.73358,1.45996,0.93696,0.46047,0.53282,0.78696,0.26063,0.4702,0.31207,1.45386,1.34303,0.92729,43,0.00089605,0.00089605,0.00089605
44,374.649,1.64535,1.40313,0.93733,0.43939,0.53605,0.74071,0.30291,0.45431,0.29385,1.43305,1.347,0.92155,43,0.000893575,0.000893575,0.000893575
45,382.714,1.69007,1.46446,0.94785,0.46222,0.56771,0.82646,0.26972,0.49576,0.30958,1.44994,1.28377,0.91528,43,0.0008911,0.0008911,0.0008911
46,390.862,1.64694,1.40622,0.92682,0.44443,0.56591,0.72325,0.28935,0.46546,0.29208,1.41985,1.28741,0.91721,43,0.000888625,0.000888625,0.000888625
47,398.826,1.63982,1.41924,0.9232,0.42895,0.50274,0.69729,0.29823,0.43338,0.28152,1.41905,1.36913,0.92333,43,0.00088615,0.00088615,0.00088615
48,407.089,1.65695,1.46482,0.941,0.50523,0.56606,0.77827,0.30232,0.52226,0.35594,1.30132,1.24175,0.90954,48,0.000883675,0.000883675,0.000883675
49,415.431,1.55803,1.40141,0.92303,0.48897,0.59537,0.7168,0.33601,0.50992,0.34293,1.31383,1.24461,0.90746,48,0.0008812,0.0008812,0.0008812
50,423.531,1.60956,1.39321,0.93562,0.52977,0.55161,0.77783,0.35067,0.53317,0.34437,1.38944,1.21713,0.91162,48,0.000878725,0.000878725,0.000878725
51,431.522,1.56815,1.34427,0.91621,0.49958,0.58789,0.7496,0.38082,0.55063,0.37364,1.354,1.25311,0.90848,51,0.00087625,0.00087625,0.00087625
52,439.794,1.51776,1.34315,0.91081,0.50767,0.59229,0.74722,0.35735,0.53653,0.36409,1.29077,1.21565,0.898,51,0.000873775,0.000873775,0.000873775
53,447.766,1.56586,1.32657,0.91611,0.53265,0.61169,0.7531,0.39182,0.58386,0.40166,1.26482,1.17059,0.89391,53,0.0008713,0.0008713,0.0008713
54,456.115,1.48657,1.28002,0.90824,0.50579,0.62702,0.79416,0.34208,0.56956,0.40051,1.25648,1.20821,0.89422,53,0.000868825,0.000868825,0.000868825
55,464.018,1.52849,1.29978,0.90539,0.53104,0.59939,0.71612,0.44231,0.56416,0.39312,1.19838,1.14315,0.88468,53,0.00086635,0.00086635,0.00086635
56,471.999,1.48898,1.27517,0.89734,0.50015,0.61757,0.7501,0.36172,0.54312,0.37534,1.23051,1.18305,0.89007,53,0.000863875,0.000863875,0.000863875
57,480.316,1.50748,1.27191,0.89374,0.55625,0.63098,0.75278,0.44411,0.59928,0.41723,1.20674,1.12693,0.88767,57,0.0008614,0.0008614,0.0008614
58,488.688,1.52244,1.27721,0.90329,0.5089,0.61602,0.76521,0.35841,0.56542,0.40287,1.1645,1.21053,0.88183,57,0.000858925,0.000858925,0.000858925
59,496.814,1.48838,1.26529,0.9028,0.57847,0.62892,0.73899,0.48365,0.60046,0.42139,1.18479,1.10186,0.87769,59,0.00085645,0.00085645,0.00085645
