epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/precision@0.4(B),metrics/recall@0.4(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,best_epoch,lr/pg0,lr/pg1,lr/pg2
35,753.82,1.02252,0.99143,0.98698,0.63175,0.71656,0.68785,0.65774,0.70882,0.5444,0.87932,0.9152,0.94972,35,0.0009439,0.0009439,0.0009439
36,775.607,1.04577,0.99929,0.98107,0.68003,0.65875,0.73472,0.5871,0.66356,0.52448,0.83257,0.90942,0.93837,35,0.00094225,0.00094225,0.00094225
37,796.96,1.03788,0.99607,0.99423,0.70233,0.65561,0.71897,0.63947,0.68677,0.53016,0.91911,0.87427,0.95874,35,0.0009406,0.0009406,0.0009406
38,818.214,1.1336,0.98643,0.9947,0.6642,0.63622,0.74049,0.52902,0.62752,0.42352,1.16996,0.96594,1.01128,35,0.00093895,0.00093895,0.00093895
39,839.661,1.17954,0.99351,1.02476,0.69351,0.66172,0.72361,0.63089,0.68736,0.52071,0.90775,0.87189,0.94536,35,0.0009373,0.0009373,0.0009373
40,861.144,1.0946,0.98123,0.99224,0.66872,0.64268,0.76585,0.52788,0.65701,0.46318,1.21949,0.98705,1.03068,35,0.00093565,0.00093565,0.00093565
41,882.592,1.03711,0.97988,0.99063,0.66827,0.66508,0.69985,0.63072,0.6823,0.52602,0.89623,0.90823,0.95074,35,0.000934,0.000934,0.000934
42,903.835,1.0139,0.96607,0.97952,0.67093,0.67039,0.72376,0.60489,0.68413,0.53025,0.87051,0.88837,0.93942,35,0.00093235,0.00093235,0.00093235
43,925.319,1.04216,0.92442,0.97255,0.70644,0.67526,0.74038,0.63866,0.70039,0.54396,0.87607,0.85967,0.93325,35,0.0009307,0.0009307,0.0009307
44,946.699,1.01094,0.93875,0.98999,0.66795,0.67179,0.77288,0.56162,0.67627,0.51524,0.92374,0.87543,0.95138,35,0.00092905,0.00092905,0.00092905
45,968.085,1.05314,0.93636,0.97506,0.66405,0.67238,0.73802,0.60342,0.68362,0.50366,0.98758,0.92062,0.95602,35,0.0009274,0.0009274,0.0009274
46,989.696,1.0519,0.95738,0.97217,0.66422,0.64818,0.74483,0.5446,0.65951,0.50109,0.92784,0.89432,0.95279,35,0.00092575,0.00092575,0.00092575
47,1011.08,0.98017,0.9225,0.95355,0.69675,0.69436,0.73321,0.66174,0.72515,0.56664,0.82022,0.84974,0.92104,47,0.0009241,0.0009241,0.0009241
48,1032.93,1.01224,0.95473,0.97783,0.67423,0.70757,0.76928,0.59541,0.71245,0.55005,0.88382,0.84967,0.94386,47,0.00092245,0.00092245,0.00092245
49,1054.38,1.03759,0.92968,0.96685,0.68818,0.69218,0.7436,0.62783,0.7131,0.55575,0.87845,0.85903,0.94575,47,0.0009208,0.0009208,0.0009208
50,1075.83,1.03503,0.92378,0.97279,0.70763,0.68878,0.78528,0.59897,0.71952,0.51097,1.09484,0.89966,0.97969,47,0.00091915,0.00091915,0.00091915
51,1097.28,1.10044,0.95954,0.99255,0.65166,0.6725,0.78387,0.54476,0.67937,0.51943,0.88734,0.9521,0.93553,47,0.0009175,0.0009175,0.0009175
52,1118.66,1.04491,0.9884,0.97084,0.67868,0.62922,0.75988,0.5572,0.6683,0.52079,0.88439,0.94676,0.94513,47,0.00091585,0.00091585,0.00091585
53,1139.84,1.03463,0.99787,0.97081,0.70072,0.68009,0.77373,0.58997,0.70527,0.54714,0.87825,0.89425,0.93058,47,0.0009142,0.0009142,0.0009142
54,1161.19,1.00022,0.99467,0.9702,0.69378,0.67577,0.78724,0.57079,0.69816,0.53089,0.9223,0.8778,0.94458,47,0.00091255,0.00091255,0.00091255
55,1182.77,1.01054,0.92586,0.97356,0.68103,0.65804,0.76168,0.56756,0.68439,0.52407,0.90491,0.86835,0.93942,47,0.0009109,0.0009109,0.0009109
56,1204.49,0.97924,0.95615,0.9495,0.70092,0.70628,0.72736,0.67642,0.72238,0.55544,0.87111,0.85669,0.93857,47,0.00090925,0.00090925,0.00090925
57,1225.97,1.01844,1.16529,0.97837,0.67073,0.58764,0.79437,0.47254,0.61432,0.47235,0.8309,0.9059,0.9256,47,0.0009076,0.0009076,0.0009076
58,1247.54,1.01032,0.97852,0.97509,0.67571,0.65691,0.74456,0.56837,0.67265,0.52533,0.87809,0.89953,0.94557,47,0.00090595,0.00090595,0.00090595
59,1268.99,0.96703,0.95017,0.94627,0.70237,0.67743,0.7315,0.64619,0.70703,0.55592,0.82977,0.84884,0.92613,47,0.0009043,0.0009043,0.0009043
60,1290.27,1.01201,0.94838,0.9788,0.66216,0.6572,0.72358,0.60464,0.67033,0.5255,0.84547,0.88384,0.92445,47,0.00090265,0.00090265,0.00090265
61,1311.82,0.95892,0.91146,0.94237,0.69923,0.6787,0.80451,0.56991,0.71249,0.56595,0.83039,0.83525,0.92853,47,0.000901,0.000901,0.000901
62,1333.28,0.94426,0.89524,0.9355,0.6217,0.64588,0.73199,0.54351,0.64244,0.48248,1.0064,0.99125,0.95967,47,0.00089935,0.00089935,0.00089935
63,1354.7,0.97088,0.92868,0.94845,0.71984,0.66545,0.76339,0.61646,0.70459,0.54551,0.8758,0.84356,0.92458,47,0.0008977,0.0008977,0.0008977
64,1375.91,0.96639,0.90067,0.95047,0.69254,0.70438,0.7212,0.67136,0.72324,0.54277,0.96639,0.85786,0.94762,47,0.00089605,0.00089605,0.00089605
65,1397.24,0.946,0.8919,0.93712,0.71134,0.69716,0.77795,0.63092,0.73018,0.57544,0.82849,0.81376,0.92082,65,0.0008944,0.0008944,0.0008944
66,1419.06,0.93913,0.91955,0.93465,0.69804,0.69953,0.74824,0.64125,0.72373,0.56661,0.8161,0.81187,0.91864,65,0.00089275,0.00089275,0.00089275
67,1440.36,1.00249,0.91103,0.95838,0.70077,0.67942,0.77207,0.61761,0.71285,0.53749,0.94498,0.8282,0.94813,65,0.0008911,0.0008911,0.0008911
68,1461.76,1.02562,0.91149,0.95282,0.70554,0.70431,0.74103,0.66293,0.72715,0.56279,0.85347,0.82226,0.92785,65,0.00088945,0.00088945,0.00088945
69,1483.14,0.9544,0.86493,0.93568,0.66991,0.67919,0.77729,0.57839,0.69539,0.54437,0.8291,0.84738,0.92013,65,0.0008878,0.0008878,0.0008878
70,1504.42,1.00855,0.88597,0.96463,0.70304,0.71292,0.76111,0.65352,0.72972,0.57236,0.84781,0.81743,0.9273,65,0.00088615,0.00088615,0.00088615
71,1525.92,1.01508,0.90128,0.95776,0.71859,0.71578,0.75265,0.67394,0.74651,0.59326,0.81289,0.80359,0.91648,71,0.0008845,0.0008845,0.0008845
72,1547.35,0.9328,0.8568,0.94967,0.70286,0.69474,0.75696,0.63622,0.72162,0.56054,0.87562,0.80855,0.92659,71,0.00088285,0.00088285,0.00088285
73,1568.89,0.99713,0.90022,0.95507,0.66207,0.69239,0.73418,0.58648,0.6803,0.52707,0.89658,0.91808,0.92998,71,0.0008812,0.0008812,0.0008812
74,1590.23,1.00991,0.87329,0.9613,0.6819,0.67405,0.78378,0.53622,0.68106,0.50723,1.02882,0.8622,0.96213,71,0.00087955,0.00087955,0.00087955
75,1611.94,0.9752,0.85097,0.9615,0.69207,0.68645,0.73861,0.64997,0.71472,0.5525,0.89141,0.87042,0.92783,71,0.0008779,0.0008779,0.0008779
76,1633.19,0.92687,0.84343,0.94059,0.72161,0.70943,0.73861,0.69552,0.7362,0.58308,0.83394,0.79735,0.91538,71,0.00087625,0.00087625,0.00087625
77,1654.61,0.89107,0.83085,0.93286,0.70611,0.69054,0.75288,0.63762,0.71128,0.57092,0.78575,0.81487,0.90879,71,0.0008746,0.0008746,0.0008746
78,1676.08,0.93364,0.88127,0.93455,0.63871,0.62877,0.72339,0.50616,0.6195,0.46601,1.01752,0.98949,0.96851,71,0.00087295,0.00087295,0.00087295
79,1697.54,0.95297,0.92377,0.94169,0.64354,0.66765,0.74651,0.55212,0.66954,0.519,0.87552,0.88477,0.92987,71,0.0008713,0.0008713,0.0008713
80,1719.27,0.93487,0.85718,0.93227,0.68283,0.69632,0.76256,0.62443,0.71378,0.5609,0.82988,0.79228,0.91547,71,0.00086965,0.00086965,0.00086965
81,1740.63,0.95011,0.86004,0.92583,0.68699,0.67529,0.73837,0.62369,0.69572,0.53195,0.91985,0.83805,0.93995,71,0.000868,0.000868,0.000868
82,1762.11,0.95183,0.8414,0.93903,0.71224,0.67434,0.76654,0.63367,0.71047,0.54951,0.8461,0.80501,0.92133,71,0.00086635,0.00086635,0.00086635
83,1783.67,0.90117,0.83467,0.92061,0.71585,0.68107,0.79482,0.58648,0.71785,0.55212,0.91773,0.84462,0.92638,71,0.0008647,0.0008647,0.0008647
84,1805.17,0.95968,0.88623,0.94454,0.68663,0.71039,0.74443,0.64728,0.72964,0.57464,0.8209,0.84116,0.91417,71,0.00086305,0.00086305,0.00086305
85,1826.72,0.94116,0.86524,0.92527,0.67768,0.65189,0.77826,0.55604,0.68506,0.52935,0.93256,0.94953,0.94667,71,0.0008614,0.0008614,0.0008614
86,1848.05,0.89132,0.83621,0.9175,0.66925,0.66649,0.73607,0.57958,0.67728,0.54713,0.80105,0.89632,0.91917,71,0.00085975,0.00085975,0.00085975
87,1869.51,0.92152,0.83057,0.93263,0.69092,0.68822,0.73896,0.62889,0.70962,0.5266,1.00245,0.89816,0.96833,71,0.0008581,0.0008581,0.0008581
88,1891,0.9457,0.85316,0.948,0.66965,0.71264,0.76829,0.61814,0.72905,0.58201,0.79968,0.84837,0.9107,71,0.00085645,0.00085645,0.00085645
89,1912.41,0.9195,0.84358,0.92916,0.71945,0.69499,0.78184,0.61325,0.7267,0.58042,0.79312,0.77978,0.90794,71,0.0008548,0.0008548,0.0008548
90,1933.66,0.89206,0.84141,0.93193,0.73971,0.68758,0.76446,0.66878,0.73395,0.59073,0.78253,0.79041,0.90662,71,0.00085315,0.00085315,0.00085315
91,1955.07,0.87417,0.84874,0.92302,0.65385,0.7049,0.76808,0.60506,0.71753,0.56777,0.8254,0.85449,0.91151,71,0.0008515,0.0008515,0.0008515
92,1976.35,0.87144,0.82355,0.91341,0.71827,0.72952,0.75641,0.6803,0.75193,0.60285,0.79465,0.78964,0.90489,92,0.00084985,0.00084985,0.00084985
93,1998.2,0.88407,0.83742,0.92358,0.70446,0.72054,0.72167,0.69989,0.7417,0.58789,0.83934,0.79714,0.91344,92,0.0008482,0.0008482,0.0008482
94,2019.52,0.94437,0.84402,0.92817,0.65601,0.66735,0.75093,0.57153,0.67982,0.49246,1.06269,0.94424,0.95155,92,0.00084655,0.00084655,0.00084655
95,2041.19,0.90162,0.82358,0.92292,0.69204,0.70981,0.73936,0.66087,0.73413,0.58448,0.8284,0.82759,0.91931,92,0.0008449,0.0008449,0.0008449
96,2062.45,0.93008,0.85545,0.93632,0.7078,0.7127,0.7733,0.63789,0.73845,0.58214,0.82099,0.80689,0.91725,92,0.00084325,0.00084325,0.00084325
97,2083.9,0.92553,0.83548,0.92749,0.71272,0.71182,0.76352,0.64789,0.73741,0.5962,0.78355,0.77709,0.90505,92,0.0008416,0.0008416,0.0008416
98,2105.15,0.89749,0.81551,0.92192,0.71305,0.71376,0.77805,0.64585,0.73958,0.58855,0.83588,0.81952,0.91377,92,0.00083995,0.00083995,0.00083995
99,2126.29,0.91758,0.8295,0.93147,0.71962,0.71512,0.79495,0.62846,0.74873,0.60335,0.77806,0.7726,0.9056,99,0.0008383,0.0008383,0.0008383
100,2147.96,0.92164,0.85242,0.93987,0.73214,0.71836,0.76214,0.69309,0.75925,0.61456,0.76194,0.76083,0.9002,100,0.00083665,0.00083665,0.00083665
101,2169.52,0.87466,0.81866,0.92575,0.68953,0.70748,0.76728,0.63375,0.73366,0.58213,0.82371,0.83148,0.9125,100,0.000835,0.000835,0.000835
102,2190.81,0.91739,0.84537,0.93022,0.71361,0.68968,0.77312,0.63491,0.73823,0.58517,0.83987,0.81119,0.91796,100,0.00083335,0.00083335,0.00083335
103,2212.37,0.8686,0.81621,0.90948,0.7331,0.70417,0.74756,0.69153,0.74427,0.60605,0.75772,0.75392,0.89905,100,0.0008317,0.0008317,0.0008317
104,2233.8,0.8577,0.7892,0.91963,0.7363,0.70804,0.76798,0.67349,0.74682,0.58635,0.83807,0.77354,0.91181,100,0.00083005,0.00083005,0.00083005
105,2254.89,0.91388,0.78765,0.92778,0.75327,0.69035,0.78417,0.65934,0.7472,0.58826,0.83972,0.78661,0.91642,100,0.0008284,0.0008284,0.0008284
106,2276.17,0.92749,0.79607,0.9304,0.73102,0.68527,0.81147,0.59156,0.73039,0.59049,0.77309,0.79329,0.90375,100,0.00082675,0.00082675,0.00082675
107,2297.6,0.85473,0.80986,0.91774,0.72903,0.67922,0.77746,0.63196,0.73331,0.58456,0.82215,0.8011,0.91386,100,0.0008251,0.0008251,0.0008251
108,2318.79,0.84127,0.79052,0.90183,0.69838,0.702,0.78713,0.61345,0.7198,0.57249,0.80405,0.79347,0.91291,100,0.00082345,0.00082345,0.00082345
109,2340.28,0.91281,0.81521,0.91975,0.71694,0.70143,0.7854,0.63574,0.73417,0.57879,0.84737,0.77718,0.91221,100,0.0008218,0.0008218,0.0008218
110,2361.57,0.89855,0.81884,0.9209,0.71089,0.69721,0.76571,0.64671,0.73695,0.57732,0.88549,0.80601,0.92744,100,0.00082015,0.00082015,0.00082015
111,2383.01,0.85972,0.79137,0.90632,0.70549,0.69073,0.77287,0.63659,0.72627,0.58568,0.77071,0.79041,0.89767,100,0.0008185,0.0008185,0.0008185
112,2404.33,0.83492,0.79009,0.90321,0.71581,0.73447,0.75169,0.69609,0.76093,0.61027,0.79934,0.76417,0.90474,100,0.00081685,0.00081685,0.00081685
113,2425.82,0.9334,0.83887,0.92536,0.68883,0.70515,0.78552,0.58246,0.71878,0.57819,0.78541,0.83559,0.90621,100,0.0008152,0.0008152,0.0008152
114,2447.21,0.88798,0.80231,0.91194,0.72448,0.69255,0.78414,0.6305,0.73309,0.58678,0.7809,0.77354,0.90637,100,0.00081355,0.00081355,0.00081355
115,2468.61,0.87504,0.78451,0.9277,0.72194,0.73068,0.75421,0.69663,0.76136,0.60757,0.78913,0.7593,0.90504,100,0.0008119,0.0008119,0.0008119
116,2489.88,0.90902,0.79634,0.93507,0.69528,0.65568,0.77495,0.56524,0.68086,0.54359,0.79381,0.90475,0.90581,100,0.00081025,0.00081025,0.00081025
117,2511.32,0.8856,0.79398,0.92497,0.72214,0.72464,0.77453,0.66628,0.75602,0.61689,0.74961,0.74255,0.89729,117,0.0008086,0.0008086,0.0008086
118,2532.92,0.87017,0.76477,0.90461,0.75123,0.69348,0.77039,0.67524,0.75192,0.59952,0.84208,0.75165,0.90826,117,0.00080695,0.00080695,0.00080695
119,2554.19,0.88472,0.77947,0.906,0.71962,0.71033,0.79338,0.64126,0.7506,0.5999,0.80161,0.75063,0.90075,117,0.0008053,0.0008053,0.0008053
120,2575.82,0.88743,0.76836,0.91768,0.70967,0.70159,0.77017,0.636,0.72742,0.58773,0.79554,0.78438,0.90731,117,0.00080365,0.00080365,0.00080365
121,2597.13,0.88434,0.77912,0.93318,0.70693,0.71754,0.75942,0.65575,0.74561,0.59382,0.82947,0.78498,0.9179,117,0.000802,0.000802,0.000802
122,2618.49,0.85125,0.75472,0.90014,0.6949,0.67725,0.78212,0.58988,0.70872,0.56133,0.79625,0.81707,0.9062,117,0.00080035,0.00080035,0.00080035
123,2639.77,0.80003,0.73164,0.89305,0.70864,0.70503,0.78138,0.63484,0.73913,0.59974,0.76924,0.79455,0.90167,117,0.0007987,0.0007987,0.0007987
124,2661.13,0.82904,0.76495,0.88593,0.7468,0.70069,0.76103,0.68898,0.74931,0.61064,0.75641,0.73401,0.89492,117,0.00079705,0.00079705,0.00079705
125,2682.67,0.89549,0.78311,0.91471,0.71994,0.68745,0.74108,0.66727,0.72728,0.58227,0.78953,0.7708,0.89928,117,0.0007954,0.0007954,0.0007954
126,2704.08,0.87267,0.7635,0.91255,0.7263,0.69706,0.78487,0.63656,0.74197,0.60146,0.76272,0.75357,0.89644,117,0.00079375,0.00079375,0.00079375
127,2725.34,0.8551,0.72902,0.90486,0.73047,0.71668,0.77394,0.67313,0.76373,0.62679,0.73628,0.73856,0.89173,127,0.0007921,0.0007921,0.0007921
128,2747.1,0.81881,0.75367,0.89563,0.72615,0.67401,0.7748,0.61118,0.71324,0.5763,0.7974,0.79928,0.90648,127,0.00079045,0.00079045,0.00079045
129,2768.63,0.83116,0.76725,0.90498,0.7405,0.7123,0.76036,0.6909,0.75535,0.61967,0.73424,0.73234,0.89236,127,0.0007888,0.0007888,0.0007888
130,2789.84,0.83656,0.7548,0.90752,0.70565,0.73831,0.7317,0.70394,0.76443,0.61725,0.78528,0.77151,0.90175,127,0.00078715,0.00078715,0.00078715
131,2811.19,0.83397,0.75804,0.9006,0.75008,0.71641,0.78099,0.68214,0.77178,0.63181,0.75375,0.73869,0.89987,131,0.0007855,0.0007855,0.0007855
132,2832.66,0.85865,0.76034,0.90284,0.71616,0.73419,0.74781,0.70049,0.76613,0.61593,0.81065,0.77017,0.90834,131,0.00078385,0.00078385,0.00078385
133,2853.91,0.84839,0.73904,0.90065,0.6869,0.68038,0.78761,0.59786,0.70977,0.56925,0.82102,0.78838,0.9107,131,0.0007822,0.0007822,0.0007822
134,2875.29,0.84734,0.77599,0.90119,0.70696,0.66135,0.80181,0.55341,0.69115,0.55141,0.81986,0.82062,0.91192,131,0.00078055,0.00078055,0.00078055
135,2896.59,0.85505,0.78236,0.91437,0.72269,0.70935,0.75223,0.67918,0.75098,0.60257,0.81237,0.80829,0.90367,131,0.0007789,0.0007789,0.0007789
136,2918.07,0.86062,0.74182,0.90765,0.74536,0.69661,0.7867,0.6526,0.74965,0.60834,0.76583,0.73534,0.89688,131,0.00077725,0.00077725,0.00077725
137,2939.33,0.86762,0.77228,0.90804,0.73655,0.71485,0.80093,0.64013,0.7533,0.61313,0.74464,0.75222,0.89148,131,0.0007756,0.0007756,0.0007756
138,2960.86,0.85185,0.73195,0.90822,0.69016,0.68715,0.76574,0.58976,0.70019,0.56434,0.81999,0.88143,0.91073,131,0.00077395,0.00077395,0.00077395
139,2982.19,0.86637,0.76403,0.91329,0.72373,0.68354,0.79195,0.61389,0.72837,0.58736,0.78164,0.76459,0.90237,131,0.0007723,0.0007723,0.0007723
140,3003.59,0.86051,0.7495,0.92457,0.73729,0.73267,0.76811,0.70357,0.77698,0.63779,0.74784,0.72801,0.89106,140,0.00077065,0.00077065,0.00077065
141,3025.31,0.82455,0.71585,0.89544,0.72087,0.70316,0.7858,0.64657,0.74897,0.60722,0.79759,0.78639,0.90617,140,0.000769,0.000769,0.000769
142,3046.59,0.81256,0.71845,0.90918,0.73563,0.70768,0.80087,0.64664,0.74668,0.60033,0.79266,0.73927,0.90138,140,0.00076735,0.00076735,0.00076735
143,3068.08,0.80517,0.70421,0.90479,0.74277,0.72424,0.76735,0.69836,0.76791,0.62233,0.76824,0.73927,0.90082,140,0.0007657,0.0007657,0.0007657
144,3089.44,0.8618,0.75325,0.91193,0.75388,0.71242,0.7858,0.67744,0.75646,0.61769,0.73336,0.70939,0.89007,140,0.00076405,0.00076405,0.00076405
145,3110.98,0.87032,0.78134,0.91097,0.73166,0.68387,0.81328,0.57768,0.71886,0.58685,0.75087,0.78138,0.89634,140,0.0007624,0.0007624,0.0007624
146,3132.31,0.86951,0.74666,0.91749,0.74348,0.70733,0.80409,0.6442,0.7467,0.59842,0.83102,0.75349,0.90899,140,0.00076075,0.00076075,0.00076075
147,3153.69,0.85283,0.77357,0.9198,0.70209,0.72576,0.76135,0.6616,0.74859,0.61058,0.75921,0.76165,0.90065,140,0.0007591,0.0007591,0.0007591
148,3174.98,0.85459,0.76342,0.90806,0.7096,0.67825,0.78204,0.58771,0.70944,0.56854,0.81334,0.80342,0.90885,140,0.00075745,0.00075745,0.00075745
149,3196.42,0.85598,0.7519,0.91133,0.726,0.72739,0.80056,0.63998,0.7534,0.62214,0.72212,0.74637,0.88581,140,0.0007558,0.0007558,0.0007558
150,3217.65,0.81621,0.7512,0.89579,0.72415,0.71241,0.77137,0.66446,0.75098,0.61332,0.74529,0.74936,0.89318,140,0.00075415,0.00075415,0.00075415
151,3239.01,0.83528,0.71435,0.89635,0.75618,0.72214,0.78913,0.68377,0.77076,0.62904,0.74678,0.7119,0.89316,140,0.0007525,0.0007525,0.0007525
152,3260.6,0.84281,0.76085,0.91332,0.72904,0.72907,0.80314,0.6636,0.76048,0.62054,0.73673,0.76408,0.89118,140,0.00075085,0.00075085,0.00075085
153,3281.84,0.81556,0.7236,0.89955,0.71432,0.73564,0.75297,0.6982,0.76913,0.62884,0.72702,0.74154,0.88951,140,0.0007492,0.0007492,0.0007492
154,3303.4,0.82049,0.74307,0.90262,0.71527,0.70321,0.73539,0.68586,0.74829,0.6056,0.78491,0.78982,0.90407,140,0.00074755,0.00074755,0.00074755
155,3324.66,0.81951,0.73042,0.89864,0.71235,0.7287,0.7617,0.68308,0.76403,0.6278,0.71443,0.78959,0.88551,140,0.0007459,0.0007459,0.0007459
156,3346.1,0.82289,0.72273,0.90194,0.69439,0.72943,0.72412,0.6973,0.74425,0.6093,0.73603,0.79366,0.89156,140,0.00074425,0.00074425,0.00074425
157,3367.32,0.85616,0.74014,0.9216,0.72078,0.72846,0.75418,0.69577,0.75888,0.62015,0.74791,0.73419,0.89463,140,0.0007426,0.0007426,0.0007426
158,3388.79,0.865,0.72322,0.89717,0.73452,0.74317,0.76692,0.70766,0.77782,0.64264,0.70638,0.69585,0.88302,158,0.00074095,0.00074095,0.00074095
