epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/precision@0.4(B),metrics/recall@0.4(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,best_epoch,lr/pg0,lr/pg1,lr/pg2
15,904.242,1.4657,1.99554,1.64753,0.42622,0.55987,0.65216,0.30479,0.43185,0.30676,1.15296,1.45173,1.39312,15,0.00096535,0.00096535,0.00096535
16,964.779,1.42217,2.25185,1.60565,0.42861,0.54026,0.98539,0.00331,0.45143,0.32276,1.14697,1.92995,1.4113,16,0.000962875,0.000962875,0.000962875
17,1024.91,1.42968,2.13161,1.57068,0.45845,0.53662,0.79027,0.03816,0.43453,0.30823,1.20078,1.57233,1.42797,16,0.0009604,0.0009604,0.0009604
18,1084.25,1.49521,1.82494,1.6515,0.45454,0.55651,0.82351,0.27767,0.47291,0.32778,1.20208,1.51127,1.41896,18,0.000957925,0.000957925,0.000957925
19,1144.59,1.50718,2.09838,1.6697,0.47938,0.55418,0.71754,0.21733,0.46473,0.33241,1.15728,1.67695,1.4028,19,0.00095545,0.00095545,0.00095545
20,1204,1.42814,2.27305,1.60612,0.38249,0.50313,0.69963,0.13034,0.36486,0.25267,1.1653,1.59167,1.4018,19,0.000952975,0.000952975,0.000952975
21,1264.6,1.33486,1.73647,1.48108,0.52156,0.53596,0.70802,0.17562,0.47459,0.32448,1.2041,1.48319,1.42391,19,0.0009505,0.0009505,0.0009505
22,1324.23,1.45728,2.23207,1.60557,0.41818,0.57621,0.74833,0.30754,0.4413,0.30654,1.18839,1.72671,1.43209,19,0.000948025,0.000948025,0.000948025
23,1383.81,1.44162,2.08929,1.6142,0.4929,0.54679,0.87778,0.14169,0.46894,0.34748,1.05463,1.49527,1.33686,23,0.00094555,0.00094555,0.00094555
24,1443.58,1.31651,1.7924,1.51018,0.49461,0.61019,0.70574,0.27767,0.52746,0.39115,1.0335,1.37115,1.30273,24,0.000943075,0.000943075,0.000943075
25,1503.23,1.33002,1.6151,1.49874,0.51663,0.6036,0.8666,0.2571,0.53372,0.38294,1.09945,1.3738,1.33755,24,0.0009406,0.0009406,0.0009406
26,1563.21,1.21878,1.56958,1.4206,0.51644,0.58873,0.70498,0.31019,0.52786,0.39568,1.02063,1.40413,1.28857,26,0.000938125,0.000938125,0.000938125
27,1623.48,1.33875,1.69607,1.56256,0.4998,0.57536,0.78404,0.21823,0.49926,0.35521,1.083,1.42593,1.33595,26,0.00093565,0.00093565,0.00093565
28,1683.43,1.26989,1.53536,1.5009,0.50805,0.59754,0.78499,0.29173,0.51957,0.35816,1.1936,1.41666,1.3961,26,0.000933175,0.000933175,0.000933175
29,1743.53,1.32756,1.58865,1.49153,0.53104,0.62244,0.73103,0.26055,0.54385,0.40453,1.05127,1.29362,1.29519,29,0.0009307,0.0009307,0.0009307
30,1803.03,1.22277,1.88555,1.41129,0.47708,0.58771,0.7386,0.38141,0.51427,0.37659,1.07498,1.39325,1.31726,29,0.000928225,0.000928225,0.000928225
31,1862.65,1.27813,1.68347,1.46054,0.5263,0.55691,0.65793,0.3451,0.50252,0.36137,1.08005,1.39487,1.33675,29,0.00092575,0.00092575,0.00092575
32,1921.93,1.33321,1.61147,1.52025,0.47398,0.59834,0.80939,0.23303,0.50633,0.36246,1.10146,1.38631,1.32216,29,0.000923275,0.000923275,0.000923275
33,1981.6,1.24608,1.97922,1.42534,0.54959,0.56037,0.76869,0.27994,0.51031,0.38196,1.02217,1.36518,1.2828,29,0.0009208,0.0009208,0.0009208
34,2041.13,1.26148,1.76177,1.4712,0.5097,0.56507,0.80931,0.27237,0.49532,0.34961,1.05656,1.35452,1.29375,29,0.000918325,0.000918325,0.000918325
35,2100.57,1.26391,1.49667,1.45281,0.46681,0.5968,0.75512,0.26948,0.47529,0.34472,1.14431,1.53138,1.36721,29,0.00091585,0.00091585,0.00091585
36,2160.12,1.29499,1.67794,1.46849,0.55582,0.57492,0.87631,0.18123,0.5156,0.37743,1.04962,1.39391,1.29703,29,0.000913375,0.000913375,0.000913375
37,2219.57,1.28073,1.63444,1.47107,0.51111,0.59789,0.73127,0.28974,0.54155,0.39929,1.06595,1.42783,1.30779,29,0.0009109,0.0009109,0.0009109
38,2279.41,1.26247,1.61733,1.46635,0.5552,0.58855,0.78337,0.20937,0.52872,0.39305,1.01524,1.40096,1.27391,29,0.000908425,0.000908425,0.000908425
39,2339.2,1.21283,1.52663,1.40969,0.50952,0.64842,0.67981,0.40318,0.56243,0.42056,0.98845,1.21349,1.24726,39,0.00090595,0.00090595,0.00090595
40,2399.41,1.16798,1.36688,1.39685,0.55573,0.62559,0.69831,0.44761,0.56613,0.39866,1.08883,1.23422,1.30703,39,0.000903475,0.000903475,0.000903475
41,2459,1.22784,1.41939,1.4429,0.5716,0.60573,0.6954,0.43035,0.56144,0.4089,1.03962,1.20191,1.27721,39,0.000901,0.000901,0.000901
42,2518.53,1.16918,1.46951,1.3431,0.53711,0.63182,0.68702,0.47246,0.57406,0.42794,0.99932,1.20006,1.2547,42,0.000898525,0.000898525,0.000898525
43,2578.19,1.25274,1.56175,1.43133,0.58015,0.61407,0.7441,0.40097,0.5658,0.40831,1.08809,1.20253,1.30368,42,0.00089605,0.00089605,0.00089605
44,2638.05,1.1714,1.38803,1.36601,0.5488,0.61449,0.8089,0.37183,0.56045,0.40858,1.06558,1.25438,1.29085,42,0.000893575,0.000893575,0.000893575
45,2697.62,1.16334,1.37819,1.35224,0.55198,0.60844,0.73286,0.37595,0.55976,0.4131,1.04492,1.28431,1.28645,42,0.0008911,0.0008911,0.0008911
46,2756.78,1.17329,1.4407,1.40425,0.54479,0.60085,0.75455,0.334,0.54989,0.3815,1.12975,1.29978,1.33644,42,0.000888625,0.000888625,0.000888625
47,2816.18,1.18055,1.39608,1.37485,0.539,0.62044,0.74196,0.36603,0.5629,0.39742,1.05558,1.21623,1.29216,42,0.00088615,0.00088615,0.00088615
48,2875.47,1.16947,1.5863,1.36018,0.55778,0.60257,0.72072,0.39258,0.54439,0.41672,0.94793,1.25087,1.21974,42,0.000883675,0.000883675,0.000883675
49,2934.63,1.1675,1.89491,1.38969,0.55749,0.61496,0.76869,0.35567,0.55629,0.41887,0.96633,1.21916,1.23415,42,0.0008812,0.0008812,0.0008812
50,2993.77,1.15842,1.42087,1.39987,0.57164,0.60659,0.78387,0.20835,0.55049,0.41396,0.9781,1.30049,1.24257,42,0.000878725,0.000878725,0.000878725
51,3053.15,1.15967,1.6842,1.3728,0.54764,0.58182,0.74705,0.37491,0.55137,0.40526,1.06244,1.2956,1.29061,42,0.00087625,0.00087625,0.00087625
52,3112.42,1.17224,1.60757,1.38786,0.53829,0.58118,0.73115,0.31856,0.53256,0.37761,1.05851,1.35399,1.29653,42,0.000873775,0.000873775,0.000873775
53,3171.67,1.1465,1.42136,1.35237,0.4942,0.65007,0.67819,0.45474,0.57483,0.41531,1.03783,1.24506,1.27288,42,0.0008713,0.0008713,0.0008713
54,3231.43,1.09068,1.42519,1.30932,0.55735,0.60451,0.79422,0.32002,0.55589,0.41048,1.00933,1.22039,1.25908,42,0.000868825,0.000868825,0.000868825
55,3290.73,1.2083,1.35144,1.43097,0.55012,0.59262,0.70866,0.34424,0.52367,0.3938,1.03468,1.2828,1.26347,42,0.00086635,0.00086635,0.00086635
56,3349.76,1.1371,1.46578,1.33356,0.56261,0.6057,0.76814,0.33508,0.55159,0.39708,1.02849,1.26306,1.26534,42,0.000863875,0.000863875,0.000863875
57,3408.95,1.15527,1.34417,1.33901,0.52269,0.66168,0.64699,0.47668,0.55693,0.41639,0.99411,1.19054,1.25136,42,0.0008614,0.0008614,0.0008614
58,3468.37,1.14967,1.39682,1.35617,0.54483,0.61469,0.80201,0.30893,0.54659,0.40499,1.0167,1.23505,1.25861,42,0.000858925,0.000858925,0.000858925
59,3527.67,1.10882,1.35238,1.32055,0.56969,0.62044,0.67446,0.42549,0.5638,0.41596,1.02704,1.16497,1.25764,42,0.00085645,0.00085645,0.00085645
60,3586.95,1.10019,1.53675,1.30279,0.58226,0.61612,0.78591,0.34622,0.55573,0.41918,0.95747,1.19672,1.22546,42,0.000853975,0.000853975,0.000853975
61,3646.26,1.15639,1.57941,1.39543,0.54327,0.66965,0.81778,0.34641,0.59559,0.43568,1.0429,1.2434,1.25509,61,0.0008515,0.0008515,0.0008515
62,3705.84,1.19442,1.5034,1.34449,0.57813,0.57958,0.71895,0.35305,0.54251,0.38759,1.04243,1.39783,1.27724,61,0.000849025,0.000849025,0.000849025
63,3765.18,1.16862,1.37863,1.36099,0.57833,0.61961,0.76245,0.36376,0.57561,0.40265,1.11217,1.17546,1.31279,61,0.00084655,0.00084655,0.00084655
64,3824.41,1.16543,1.27365,1.38327,0.56224,0.62277,0.67149,0.39555,0.54238,0.39957,1.02377,1.18305,1.25756,61,0.000844075,0.000844075,0.000844075
65,3883.78,1.10654,1.49851,1.33152,0.55362,0.57693,0.75115,0.26212,0.51474,0.38726,1.01707,1.45778,1.25582,61,0.0008416,0.0008416,0.0008416
66,3942.77,1.12043,1.38556,1.37436,0.50625,0.61304,0.67643,0.3308,0.51844,0.39735,0.92677,1.26714,1.20577,61,0.000839125,0.000839125,0.000839125
67,4002.23,1.10779,1.34161,1.37963,0.57756,0.58596,0.70541,0.28933,0.52405,0.39935,0.93204,1.22666,1.20777,61,0.00083665,0.00083665,0.00083665
68,4061.03,1.11525,1.29008,1.39385,0.55711,0.61591,0.72657,0.39201,0.57024,0.42997,0.98888,1.26526,1.24052,61,0.000834175,0.000834175,0.000834175
69,4119.89,1.12996,1.34384,1.39131,0.57169,0.64709,0.70928,0.4368,0.58885,0.43862,0.9667,1.11594,1.22365,69,0.0008317,0.0008317,0.0008317
70,4179.34,1.09529,1.31529,1.35407,0.54,0.65316,0.64986,0.48428,0.56124,0.42716,0.94062,1.17837,1.2175,69,0.000829225,0.000829225,0.000829225
71,4238.36,1.033,1.26034,1.24271,0.60674,0.61122,0.82148,0.30938,0.58752,0.44401,0.95163,1.1778,1.21256,71,0.00082675,0.00082675,0.00082675
72,4297.84,1.18285,1.41975,1.3634,0.53981,0.61467,0.66768,0.42374,0.54827,0.38683,1.05358,1.18404,1.26966,71,0.000824275,0.000824275,0.000824275
73,4356.93,1.1052,1.37224,1.30701,0.59466,0.58229,0.69226,0.40742,0.55036,0.41532,0.96586,1.17454,1.22304,71,0.0008218,0.0008218,0.0008218
74,4416.3,1.14685,1.48229,1.37114,0.56268,0.64145,0.75241,0.31671,0.5793,0.43985,0.98819,1.24033,1.23323,71,0.000819325,0.000819325,0.000819325
75,4475.34,1.10949,1.26286,1.3192,0.57473,0.65554,0.68557,0.45439,0.57021,0.42913,0.94446,1.13357,1.20739,71,0.00081685,0.00081685,0.00081685
76,4534.39,1.09358,1.2112,1.2918,0.58845,0.61675,0.77966,0.32762,0.57729,0.41988,1.02695,1.21028,1.25698,71,0.000814375,0.000814375,0.000814375
77,4593.78,1.14773,1.28549,1.36804,0.56807,0.66199,0.69265,0.47788,0.58551,0.45117,0.91579,1.09403,1.18571,77,0.0008119,0.0008119,0.0008119
78,4653.26,1.12411,1.47788,1.34657,0.59411,0.64849,0.75729,0.39559,0.58925,0.4074,1.08991,1.16976,1.29348,77,0.000809425,0.000809425,0.000809425
79,4712.55,1.12709,1.29729,1.35573,0.57323,0.6469,0.69273,0.48557,0.59103,0.45674,0.92057,1.09609,1.19256,79,0.00080695,0.00080695,0.00080695
80,4771.98,1.12521,1.26297,1.35836,0.61296,0.61479,0.73134,0.3774,0.58246,0.44279,0.96681,1.15413,1.22678,79,0.000804475,0.000804475,0.000804475
81,4830.79,1.1085,1.23209,1.33559,0.60786,0.63733,0.71423,0.49113,0.61133,0.45634,0.94297,1.08335,1.20643,79,0.000802,0.000802,0.000802
82,4889.85,1.1251,1.31759,1.3496,0.52285,0.63563,0.68719,0.4488,0.57314,0.4221,1.02249,1.25359,1.25663,79,0.000799525,0.000799525,0.000799525
83,4948.23,1.1301,1.25372,1.35898,0.53502,0.65123,0.72088,0.40651,0.57965,0.43571,0.94997,1.20162,1.20971,79,0.00079705,0.00079705,0.00079705
84,5007.11,1.10543,1.43254,1.35256,0.61382,0.63094,0.74919,0.41924,0.59214,0.44374,0.96448,1.10898,1.21881,79,0.000794575,0.000794575,0.000794575
85,5066.09,1.0903,1.2344,1.33141,0.60422,0.65424,0.6917,0.52499,0.61415,0.46419,0.95131,1.06681,1.20555,85,0.0007921,0.0007921,0.0007921
86,5125.38,1.08223,1.15506,1.32358,0.63237,0.62061,0.74809,0.45456,0.60872,0.46023,0.96506,1.06725,1.22068,85,0.000789625,0.000789625,0.000789625
87,5184.4,1.0369,1.17926,1.27116,0.57386,0.62873,0.67972,0.48543,0.58193,0.45252,0.89667,1.08179,1.17368,85,0.00078715,0.00078715,0.00078715
88,5243.55,1.05536,1.15199,1.32404,0.58989,0.67091,0.68272,0.51599,0.61141,0.46219,0.97136,1.05313,1.2213,85,0.000784675,0.000784675,0.000784675
89,5302.39,1.05668,1.23534,1.28839,0.61838,0.65079,0.74123,0.48821,0.63242,0.48963,0.92502,1.04573,1.18854,89,0.0007822,0.0007822,0.0007822
90,5361.74,1.02453,1.36968,1.25589,0.56642,0.64472,0.67967,0.47429,0.58923,0.40418,1.05187,1.17965,1.26352,89,0.000779725,0.000779725,0.000779725
91,5421.31,1.05273,1.24972,1.30211,0.58218,0.66277,0.69473,0.47016,0.60536,0.47144,0.90577,1.07638,1.17842,89,0.00077725,0.00077725,0.00077725
92,5480.74,1.08198,1.32842,1.30543,0.58856,0.64373,0.73397,0.48089,0.60909,0.46739,0.90734,1.0647,1.18312,89,0.000774775,0.000774775,0.000774775
93,5540.16,1.07057,1.30419,1.31015,0.55321,0.64196,0.67232,0.46463,0.57919,0.44991,0.91173,1.1215,1.18506,89,0.0007723,0.0007723,0.0007723
94,5599,1.08715,1.23326,1.3369,0.58264,0.65658,0.71685,0.45552,0.59777,0.45352,0.93466,1.10429,1.20235,89,0.000769825,0.000769825,0.000769825
95,5658.15,1.06112,1.22988,1.28542,0.56232,0.65255,0.71122,0.43731,0.59833,0.43461,1.02105,1.13641,1.24516,89,0.00076735,0.00076735,0.00076735
96,5717.18,1.0947,1.19458,1.33743,0.60372,0.63451,0.7262,0.43307,0.58489,0.45356,0.90415,1.08512,1.18155,89,0.000764875,0.000764875,0.000764875
97,5776.47,1.06169,1.16261,1.30428,0.59443,0.648,0.70644,0.49569,0.60412,0.44622,0.99044,1.04848,1.22777,89,0.0007624,0.0007624,0.0007624
98,5835.26,1.03804,1.17109,1.29247,0.59019,0.65084,0.66222,0.52663,0.60336,0.45951,0.94853,1.04918,1.20897,89,0.000759925,0.000759925,0.000759925
99,5894.36,1.04442,1.26707,1.27628,0.62108,0.60427,0.73592,0.4034,0.5848,0.4442,0.92374,1.08919,1.18691,89,0.00075745,0.00075745,0.00075745
100,5953.47,1.03501,1.26129,1.29675,0.57407,0.66109,0.68557,0.49235,0.59715,0.45965,0.91311,1.07525,1.18382,89,0.000754975,0.000754975,0.000754975
101,6012.34,1.04151,1.3234,1.28609,0.58011,0.62939,0.75936,0.40189,0.59804,0.4502,0.95759,1.16159,1.21158,89,0.0007525,0.0007525,0.0007525
102,6071.18,1.06151,1.25247,1.28981,0.61061,0.64813,0.69455,0.52016,0.62543,0.47386,0.93271,1.04906,1.1967,89,0.000750025,0.000750025,0.000750025
103,6130.11,1.04916,1.20924,1.26537,0.59152,0.66373,0.75626,0.43433,0.61234,0.45898,0.94115,1.11515,1.20721,89,0.00074755,0.00074755,0.00074755
104,6189.05,1.06099,1.16844,1.29832,0.64342,0.63872,0.72925,0.51516,0.62767,0.48097,0.90597,0.99952,1.17617,89,0.000745075,0.000745075,0.000745075
105,6248.01,1.06382,1.35571,1.3078,0.59101,0.67395,0.70389,0.49048,0.61066,0.461,0.98533,1.06954,1.21596,89,0.0007426,0.0007426,0.0007426
106,6307.11,1.10511,1.24877,1.34805,0.59008,0.66438,0.71545,0.48152,0.60823,0.45641,0.9619,1.06166,1.21328,89,0.000740125,0.000740125,0.000740125
107,6366.29,1.10269,1.23351,1.32452,0.5504,0.65531,0.72191,0.44731,0.58996,0.44803,0.93793,1.12922,1.20247,89,0.00073765,0.00073765,0.00073765
108,6425.36,1.04975,1.33665,1.25406,0.57324,0.67586,0.67148,0.52021,0.60536,0.42542,1.08864,1.06274,1.28608,89,0.000735175,0.000735175,0.000735175
109,6484.22,1.09438,1.25386,1.3203,0.60957,0.63078,0.73232,0.49283,0.6092,0.47532,0.89276,1.01401,1.17258,89,0.0007327,0.0007327,0.0007327
110,6543.25,1.07617,1.38698,1.32269,0.57699,0.67542,0.75669,0.44273,0.62091,0.47114,0.93317,1.06681,1.19421,89,0.000730225,0.000730225,0.000730225
111,6602.39,1.00326,1.15463,1.24556,0.63223,0.6583,0.7089,0.52334,0.63242,0.49222,0.89814,0.99088,1.16842,111,0.00072775,0.00072775,0.00072775
112,6661.99,1.0238,1.24381,1.29092,0.60933,0.65726,0.74275,0.47068,0.61354,0.46659,0.94988,1.09043,1.20764,111,0.000725275,0.000725275,0.000725275
113,6721.21,1.07801,1.15492,1.26878,0.60011,0.67304,0.70831,0.52991,0.63444,0.48752,0.94488,1.01395,1.19744,111,0.0007228,0.0007228,0.0007228
114,6780.59,1.02661,1.21196,1.24192,0.57896,0.67381,0.75353,0.45395,0.61792,0.45424,0.99668,1.12627,1.22987,111,0.000720325,0.000720325,0.000720325
115,6839.75,1.05239,1.19139,1.2884,0.6091,0.65308,0.72697,0.46227,0.61455,0.46085,0.97058,1.05459,1.21648,111,0.00071785,0.00071785,0.00071785
116,6898.81,1.04148,1.223,1.28512,0.61202,0.66637,0.72463,0.49307,0.62063,0.48286,0.88919,1.0212,1.17032,111,0.000715375,0.000715375,0.000715375
117,6957.9,1.02857,1.20219,1.25968,0.62845,0.65526,0.74329,0.45711,0.62908,0.49418,0.87575,1.03094,1.15746,117,0.0007129,0.0007129,0.0007129
118,7017.16,1.07233,1.16212,1.315,0.60689,0.62657,0.69857,0.49255,0.59811,0.46032,0.90516,1.07549,1.18042,117,0.000710425,0.000710425,0.000710425
119,7076.73,1.00075,1.22106,1.25365,0.60846,0.6338,0.76305,0.42626,0.59299,0.46753,0.86853,1.06038,1.15985,117,0.00070795,0.00070795,0.00070795
120,7135.74,1.05696,1.21168,1.30175,0.59273,0.63252,0.68782,0.48501,0.59008,0.44223,0.97098,1.0851,1.22178,117,0.000705475,0.000705475,0.000705475
121,7195.11,1.04959,1.22744,1.26863,0.63318,0.6674,0.77081,0.41915,0.63883,0.49178,0.93593,1.05295,1.19416,117,0.000703,0.000703,0.000703
122,7254.6,1.06027,1.26036,1.27703,0.57312,0.66202,0.68344,0.50658,0.60477,0.4541,0.95985,1.09606,1.21066,117,0.000700525,0.000700525,0.000700525
123,7313.28,1.00684,1.14166,1.25527,0.58373,0.69455,0.71937,0.53245,0.64606,0.49996,0.89778,0.99543,1.17508,123,0.00069805,0.00069805,0.00069805
124,7372.46,1.04478,1.08939,1.29113,0.59109,0.64864,0.69732,0.50894,0.61602,0.45649,0.95944,1.07224,1.20757,123,0.000695575,0.000695575,0.000695575
125,7431.81,1.03242,1.08416,1.27476,0.64234,0.66261,0.74095,0.5174,0.64018,0.49777,0.90816,1.00252,1.17718,123,0.0006931,0.0006931,0.0006931
126,7491.26,1.07641,1.16308,1.3306,0.62279,0.67784,0.72864,0.49102,0.63263,0.48538,0.90056,1.01671,1.17669,123,0.000690625,0.000690625,0.000690625
127,7550.59,0.97674,1.06871,1.23043,0.62524,0.66796,0.73032,0.54684,0.64569,0.49328,0.91918,0.97715,1.18484,123,0.00068815,0.00068815,0.00068815
128,7609.63,1.02588,1.14829,1.26008,0.62303,0.65499,0.72937,0.49275,0.63246,0.48922,0.9064,1.02628,1.17813,123,0.000685675,0.000685675,0.000685675
129,7668.68,0.98816,1.07729,1.26606,0.63094,0.64221,0.76419,0.42026,0.62683,0.49372,0.87941,1.05102,1.15884,123,0.0006832,0.0006832,0.0006832
130,7728.09,1.0054,1.35091,1.26095,0.59003,0.63113,0.73472,0.47045,0.6119,0.47793,0.89207,1.09146,1.1687,123,0.000680725,0.000680725,0.000680725
131,7787.21,0.97847,1.1605,1.25236,0.61797,0.66806,0.70102,0.53842,0.64338,0.4989,0.90499,1.00547,1.1728,123,0.00067825,0.00067825,0.00067825
132,7846.45,0.99717,1.16951,1.25223,0.61045,0.64399,0.75363,0.4671,0.62802,0.48068,0.91226,1.04341,1.1829,123,0.000675775,0.000675775,0.000675775
133,7905.43,1.02042,1.10989,1.26309,0.65079,0.64741,0.76039,0.47745,0.63011,0.48776,0.90672,1.00546,1.17683,123,0.0006733,0.0006733,0.0006733
134,7964.47,1.0009,1.17095,1.26261,0.62308,0.64432,0.71782,0.47537,0.60407,0.45956,0.90643,1.0337,1.17608,123,0.000670825,0.000670825,0.000670825
135,8023.7,1.08515,1.22643,1.35411,0.57185,0.64035,0.69159,0.47141,0.59734,0.44454,0.96311,1.09746,1.20807,123,0.00066835,0.00066835,0.00066835
136,8083.1,1.04185,1.16895,1.28683,0.60317,0.65729,0.74306,0.45165,0.63287,0.50368,0.86767,1.06152,1.15603,136,0.000665875,0.000665875,0.000665875
137,8142.59,1.04408,1.15519,1.23072,0.60982,0.65426,0.72123,0.44513,0.60977,0.46797,0.91974,1.09838,1.19213,136,0.0006634,0.0006634,0.0006634
138,8201.69,0.98136,1.14194,1.2081,0.62317,0.6711,0.72104,0.52326,0.64295,0.50427,0.88093,0.98717,1.16234,138,0.000660925,0.000660925,0.000660925
139,8260.87,1.00956,1.09479,1.27212,0.61722,0.67462,0.73519,0.52501,0.65199,0.5057,0.87943,0.97949,1.15797,139,0.00065845,0.00065845,0.00065845
140,8320.36,1.01179,1.1104,1.28038,0.62454,0.69686,0.70107,0.59051,0.65223,0.49375,0.91095,0.97194,1.17991,139,0.000655975,0.000655975,0.000655975
141,8379.6,1.00416,1.10753,1.25126,0.60934,0.68801,0.71098,0.56128,0.65716,0.5124,0.9046,0.97275,1.17192,141,0.0006535,0.0006535,0.0006535
142,8438.82,1.00481,1.16306,1.26368,0.5674,0.64778,0.71129,0.45735,0.60077,0.46932,0.91412,1.12783,1.18834,141,0.000651025,0.000651025,0.000651025
143,8498.34,0.98375,1.09218,1.24415,0.64867,0.66693,0.76326,0.52341,0.65076,0.50426,0.88544,0.97473,1.16344,141,0.00064855,0.00064855,0.00064855
144,8557.35,0.97623,1.05262,1.25709,0.64914,0.65275,0.78182,0.499,0.64239,0.47442,0.96575,1.00349,1.20729,141,0.000646075,0.000646075,0.000646075
145,8616.71,0.90089,1.10424,1.18084,0.62977,0.65388,0.72226,0.51669,0.62391,0.48839,0.8596,0.99274,1.14651,141,0.0006436,0.0006436,0.0006436
146,8675.93,0.97048,1.10832,1.22773,0.62522,0.64336,0.73488,0.48464,0.62701,0.47449,0.90216,1.019,1.1726,141,0.000641125,0.000641125,0.000641125
147,8735.22,1.00286,1.11585,1.22208,0.61572,0.67257,0.70586,0.49345,0.63403,0.47433,0.96646,1.00932,1.21284,141,0.00063865,0.00063865,0.00063865
148,8794.43,0.98835,1.08875,1.24536,0.62181,0.6548,0.70211,0.54042,0.6319,0.48175,0.93693,1.00289,1.19136,141,0.000636175,0.000636175,0.000636175
149,8853.77,1.02647,1.2155,1.28536,0.58322,0.63234,0.70247,0.45253,0.6013,0.45469,0.93737,1.13367,1.19241,141,0.0006337,0.0006337,0.0006337
150,8913.37,1.02938,1.10159,1.26972,0.63468,0.64995,0.7532,0.48731,0.64737,0.5059,0.89082,0.99263,1.16717,141,0.000631225,0.000631225,0.000631225
151,8972.36,1.07478,1.16179,1.3424,0.58401,0.67744,0.6949,0.5233,0.62495,0.4705,0.95162,1.00312,1.20543,141,0.00062875,0.00062875,0.00062875
152,9031.47,0.95555,1.03999,1.23482,0.63345,0.65824,0.72656,0.5216,0.63455,0.47601,0.9288,0.99075,1.1845,141,0.000626275,0.000626275,0.000626275
153,9090.64,0.98708,1.05933,1.26184,0.61158,0.67736,0.74393,0.49325,0.63895,0.4924,0.90701,1.00165,1.1728,141,0.0006238,0.0006238,0.0006238
154,9149.67,1.01174,1.16453,1.2526,0.60391,0.63034,0.71964,0.43898,0.60247,0.47388,0.88524,1.0653,1.16699,141,0.000621325,0.000621325,0.000621325
155,9209.11,1.00294,1.10854,1.25324,0.64307,0.65539,0.73767,0.5182,0.6494,0.50928,0.85717,0.96135,1.14937,141,0.00061885,0.00061885,0.00061885
156,9268.24,0.98513,1.05054,1.21826,0.67058,0.64253,0.75488,0.53269,0.65978,0.5026,0.9024,0.95335,1.17316,141,0.000616375,0.000616375,0.000616375
157,9327.79,0.99665,1.13861,1.22164,0.6133,0.67885,0.71907,0.51751,0.64349,0.48995,0.92625,1.00521,1.18639,141,0.0006139,0.0006139,0.0006139
