epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/precision@0.4(B),metrics/recall@0.4(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,best_epoch,lr/pg0,lr/pg1,lr/pg2
24,699.774,1.3744,1.29384,1.05996,0.54408,0.59996,0.75209,0.38798,0.56128,0.39619,1.01104,1.02734,0.88542,20,0.00096205,0.00096205,0.00096205
25,727.217,1.30146,1.23265,1.02423,0.55646,0.61866,0.71763,0.43915,0.57667,0.41746,0.93923,0.99905,0.86452,25,0.0009604,0.0009604,0.0009604
26,755.155,1.29041,1.2506,1.01963,0.60362,0.61802,0.74526,0.46737,0.61918,0.44774,0.96639,0.9738,0.87527,26,0.00095875,0.00095875,0.00095875
27,783.168,1.32073,1.27796,1.0581,0.60216,0.61871,0.77996,0.37822,0.59589,0.41984,1.00192,1.0037,0.88508,26,0.0009571,0.0009571,0.0009571
28,810.669,1.30407,1.26707,1.03725,0.62632,0.60582,0.78867,0.45153,0.6283,0.45737,0.93432,0.98149,0.86556,28,0.00095545,0.00095545,0.00095545
29,838.527,1.30144,1.24763,1.03322,0.55116,0.62768,0.72581,0.41655,0.56948,0.39334,1.00874,1.02536,0.87735,28,0.0009538,0.0009538,0.0009538
30,866.014,1.2814,1.2228,1.00982,0.60381,0.60893,0.70593,0.48052,0.60237,0.42676,0.97854,0.95309,0.86633,28,0.00095215,0.00095215,0.00095215
31,894.841,1.24385,1.19979,0.99913,0.63807,0.61694,0.74275,0.51606,0.62491,0.45727,0.92142,0.94369,0.85777,28,0.0009505,0.0009505,0.0009505
32,922.941,1.20737,1.17051,0.99209,0.64755,0.63448,0.72936,0.54776,0.65669,0.47338,0.92011,0.92197,0.85131,32,0.00094885,0.00094885,0.00094885
33,950.66,1.27976,1.18293,1.01219,0.6053,0.62897,0.74972,0.46688,0.62013,0.43937,0.96821,0.98206,0.86408,32,0.0009472,0.0009472,0.0009472
34,978.365,1.26673,1.24906,1.01867,0.60116,0.63148,0.76185,0.44672,0.61552,0.44743,0.93868,0.94266,0.86232,32,0.00094555,0.00094555,0.00094555
35,1005.93,1.27889,1.16615,1.00361,0.61556,0.61486,0.71991,0.51874,0.62234,0.44018,0.95816,0.93199,0.86248,32,0.0009439,0.0009439,0.0009439
36,1033.91,1.16412,1.14763,0.98151,0.5902,0.62051,0.75533,0.43149,0.61057,0.43978,0.98033,0.96294,0.86829,32,0.00094225,0.00094225,0.00094225
37,1062.77,1.22499,1.1841,0.99049,0.5735,0.64843,0.6885,0.51345,0.61584,0.45355,0.90846,0.93147,0.84644,32,0.0009406,0.0009406,0.0009406
38,1090.62,1.22819,1.20355,1.01825,0.60615,0.61871,0.74993,0.46471,0.62757,0.4765,0.91653,0.97611,0.84912,38,0.00093895,0.00093895,0.00093895
39,1118.9,1.20595,1.17378,0.99187,0.62238,0.6263,0.73328,0.51635,0.63896,0.46311,0.92802,0.92645,0.85506,38,0.0009373,0.0009373,0.0009373
40,1146.94,1.16651,1.13516,0.97877,0.62478,0.63483,0.75032,0.48271,0.64195,0.46759,0.913,0.91702,0.84875,38,0.00093565,0.00093565,0.00093565
41,1177.06,1.19177,1.13633,0.97738,0.6579,0.66028,0.74973,0.54948,0.67083,0.50686,0.88879,0.90798,0.84367,41,0.000934,0.000934,0.000934
42,1205.23,1.19415,1.15804,0.97983,0.59527,0.64457,0.71712,0.51782,0.60962,0.44521,0.89961,0.92767,0.84193,41,0.00093235,0.00093235,0.00093235
43,1232.87,1.14666,1.10079,0.95766,0.63498,0.65096,0.76115,0.50441,0.6496,0.48682,0.87601,0.89787,0.83672,41,0.0009307,0.0009307,0.0009307
44,1260.71,1.19428,1.14235,0.97578,0.62375,0.61759,0.73251,0.50158,0.6253,0.46674,0.87492,0.88493,0.83467,41,0.00092905,0.00092905,0.00092905
45,1288.58,1.14835,1.16451,0.96314,0.64646,0.64826,0.73587,0.53936,0.65329,0.48787,0.88174,0.91666,0.8382,41,0.0009274,0.0009274,0.0009274
46,1315.86,1.1485,1.12808,0.9807,0.60468,0.62448,0.76813,0.41966,0.6155,0.44989,0.90195,0.91899,0.83802,41,0.00092575,0.00092575,0.00092575
47,1343.93,1.18621,1.12966,0.97592,0.60637,0.64955,0.75927,0.49415,0.65943,0.49528,0.91066,0.93182,0.8467,41,0.0009241,0.0009241,0.0009241
48,1371.39,1.14947,1.14308,0.96065,0.61658,0.6378,0.70449,0.52958,0.64642,0.48374,0.87156,0.96713,0.8336,41,0.00092245,0.00092245,0.00092245
49,1398.92,1.13016,1.19984,0.97873,0.62494,0.61497,0.74087,0.46799,0.60977,0.45419,0.84369,0.90432,0.82653,41,0.0009208,0.0009208,0.0009208
50,1426.31,1.12955,1.09718,0.98249,0.65157,0.66748,0.70845,0.60264,0.68645,0.51526,0.86079,0.86452,0.82647,50,0.00091915,0.00091915,0.00091915
51,1454.47,1.1075,1.06563,0.95393,0.62743,0.64727,0.81432,0.45762,0.65385,0.4909,0.84467,0.87803,0.82307,50,0.0009175,0.0009175,0.0009175
52,1482.41,1.10214,1.08112,0.96293,0.66294,0.64504,0.80247,0.49772,0.66773,0.50239,0.84229,0.86985,0.81972,50,0.00091585,0.00091585,0.00091585
53,1510.2,1.14997,1.12031,0.95006,0.66927,0.67054,0.76952,0.57055,0.69237,0.51569,0.88356,0.85832,0.83043,53,0.0009142,0.0009142,0.0009142
54,1537.99,1.12031,1.07769,0.94942,0.66196,0.66553,0.77411,0.54774,0.68683,0.51442,0.87574,0.84348,0.82887,53,0.00091255,0.00091255,0.00091255
55,1565.87,1.09636,1.05207,0.96011,0.64187,0.68003,0.75912,0.56472,0.69656,0.50957,0.86709,0.84555,0.82741,53,0.0009109,0.0009109,0.0009109
56,1593.66,1.13448,1.045,0.94013,0.64689,0.65238,0.7124,0.58437,0.66653,0.4877,0.93561,0.89047,0.84198,53,0.00090925,0.00090925,0.00090925
57,1621.13,1.16186,1.0616,0.95134,0.64558,0.65469,0.76048,0.53788,0.65771,0.48817,0.86904,0.8696,0.83026,53,0.0009076,0.0009076,0.0009076
58,1648.7,1.16122,1.11222,0.95121,0.66468,0.64455,0.71536,0.60035,0.68513,0.52332,0.84093,0.84427,0.82374,58,0.00090595,0.00090595,0.00090595
59,1676.66,1.10794,1.10634,0.95714,0.6693,0.65155,0.78461,0.52823,0.68326,0.52639,0.82295,0.88266,0.81829,59,0.0009043,0.0009043,0.0009043
60,1704.34,1.08215,1.06339,0.94687,0.66775,0.65249,0.78117,0.52146,0.6746,0.5153,0.83999,0.8659,0.82086,59,0.00090265,0.00090265,0.00090265
61,1731.71,1.09046,1.03228,0.95097,0.65609,0.66113,0.73003,0.59039,0.68517,0.51529,0.85701,0.85019,0.82487,59,0.000901,0.000901,0.000901
62,1759.32,1.08708,1.04845,0.94127,0.68392,0.65983,0.7885,0.54249,0.69122,0.52742,0.82365,0.82359,0.81836,62,0.00089935,0.00089935,0.00089935
63,1786.98,1.13731,1.06342,0.9681,0.66211,0.65899,0.79134,0.53625,0.67856,0.51195,0.85358,0.83025,0.8223,62,0.0008977,0.0008977,0.0008977
64,1815.05,1.05603,1.01208,0.94408,0.67538,0.67321,0.73592,0.60844,0.69485,0.53638,0.80336,0.83034,0.81466,64,0.00089605,0.00089605,0.00089605
65,1842.89,1.06946,1.06028,0.95348,0.68058,0.68633,0.76542,0.5793,0.69811,0.53787,0.80397,0.80181,0.81069,65,0.0008944,0.0008944,0.0008944
66,1870.66,1.0309,1.04453,0.94099,0.638,0.69294,0.72246,0.58775,0.68503,0.53135,0.79622,0.83653,0.81099,65,0.00089275,0.00089275,0.00089275
67,1897.89,1.07736,1.02802,0.94103,0.64529,0.68887,0.7541,0.58775,0.6987,0.53878,0.81492,0.81491,0.81102,67,0.0008911,0.0008911,0.0008911
68,1925.45,1.11131,1.09149,0.96414,0.67933,0.67566,0.74327,0.6098,0.70403,0.52818,0.86846,0.82412,0.82495,67,0.00088945,0.00088945,0.00088945
69,1953.07,1.09104,1.0592,0.95707,0.65242,0.66768,0.714,0.59747,0.69334,0.53014,0.81407,0.8409,0.813,67,0.0008878,0.0008878,0.0008878
70,1980.45,1.02699,1.03341,0.9349,0.66824,0.6298,0.74357,0.53354,0.66215,0.49627,0.85074,0.85004,0.81852,67,0.00088615,0.00088615,0.00088615
71,2008.17,1.01612,1.01284,0.92027,0.70712,0.66748,0.73762,0.63552,0.70696,0.55105,0.79992,0.81036,0.81117,71,0.0008845,0.0008845,0.0008845
72,2036,1.06609,1.04999,0.93108,0.63066,0.63877,0.7499,0.51192,0.62946,0.48263,0.78569,0.84757,0.80504,71,0.00088285,0.00088285,0.00088285
73,2064.02,1.09546,1.05458,0.93273,0.64641,0.61926,0.72388,0.53018,0.63155,0.47306,0.83084,0.86987,0.81321,71,0.0008812,0.0008812,0.0008812
74,2091.3,1.1024,1.04575,0.95173,0.71646,0.65138,0.77659,0.58823,0.69769,0.53558,0.82586,0.79835,0.815,71,0.00087955,0.00087955,0.00087955
75,2119.14,1.03641,1.01947,0.92956,0.65063,0.64394,0.77132,0.52476,0.65331,0.50875,0.77139,0.84583,0.80408,71,0.0008779,0.0008779,0.0008779
76,2146.52,1.05358,1.01102,0.93968,0.68149,0.66364,0.75535,0.59182,0.68847,0.5297,0.79956,0.82452,0.81071,71,0.00087625,0.00087625,0.00087625
77,2173.92,1.01772,1.02533,0.93395,0.68182,0.68649,0.77503,0.59211,0.70949,0.55461,0.77315,0.78587,0.80325,77,0.0008746,0.0008746,0.0008746
78,2217.94,0.99693,0.97478,0.92345,0.72459,0.66314,0.78336,0.58807,0.6993,0.51936,0.82152,0.79163,0.81109,77,0.00087295,0.00087295,0.00087295
79,2245.29,1.0189,0.9817,0.91992,0.64149,0.69421,0.70782,0.62309,0.70472,0.52305,0.86717,0.82385,0.82027,77,0.0008713,0.0008713,0.0008713
80,2272.82,1.02194,1.00428,0.94257,0.71258,0.65071,0.77262,0.60766,0.7024,0.54526,0.79946,0.78255,0.8092,77,0.00086965,0.00086965,0.00086965
81,2299.86,1.00519,0.95755,0.91355,0.68081,0.68764,0.78932,0.54596,0.69635,0.54181,0.79654,0.8014,0.8076,77,0.000868,0.000868,0.000868
82,2327.42,1.0216,0.96544,0.91861,0.68258,0.68359,0.77818,0.57234,0.70666,0.5411,0.79383,0.78375,0.8074,77,0.00086635,0.00086635,0.00086635
83,2354.8,0.99533,0.97698,0.9272,0.69718,0.68264,0.74288,0.63447,0.71578,0.55401,0.78287,0.79551,0.80053,77,0.0008647,0.0008647,0.0008647
84,2382.27,1.04224,0.98491,0.94586,0.68301,0.69137,0.75956,0.61408,0.71723,0.53365,0.85406,0.78773,0.81745,77,0.00086305,0.00086305,0.00086305
85,2410.52,1.02786,0.96062,0.9247,0.68801,0.70127,0.73901,0.65064,0.72554,0.5661,0.77236,0.7646,0.79949,85,0.0008614,0.0008614,0.0008614
86,2438.27,1.0081,0.96334,0.9191,0.69746,0.68989,0.76806,0.61856,0.71921,0.56164,0.76447,0.76156,0.79705,85,0.00085975,0.00085975,0.00085975
87,2465.77,1.01292,0.95876,0.93353,0.70121,0.6797,0.77092,0.59622,0.70466,0.54691,0.77815,0.78031,0.80117,85,0.0008581,0.0008581,0.0008581
88,2492.81,0.98156,0.92788,0.92619,0.67092,0.68236,0.728,0.6245,0.70669,0.55109,0.76702,0.79398,0.80199,85,0.00085645,0.00085645,0.00085645
89,2520.27,0.96916,0.93634,0.91698,0.66413,0.67223,0.78003,0.56877,0.68639,0.53404,0.76143,0.78057,0.80001,85,0.0008548,0.0008548,0.0008548
90,2547.5,0.9907,0.96661,0.91199,0.66746,0.64097,0.74589,0.55651,0.64457,0.49957,0.77995,0.85138,0.80376,85,0.00085315,0.00085315,0.00085315
91,2574.99,0.9777,0.98945,0.93064,0.67538,0.69548,0.73403,0.61547,0.70809,0.55814,0.76699,0.79137,0.79766,85,0.0008515,0.0008515,0.0008515
92,2602.44,1.0206,0.99701,0.93013,0.68992,0.67935,0.78415,0.57207,0.71591,0.5574,0.75924,0.76735,0.79544,85,0.00084985,0.00084985,0.00084985
93,2629.78,0.9761,0.96258,0.91632,0.7149,0.67059,0.76058,0.61655,0.71036,0.55485,0.77041,0.79598,0.79988,85,0.0008482,0.0008482,0.0008482
94,2657.32,1.01649,0.98361,0.93343,0.7165,0.64697,0.74099,0.63141,0.69062,0.53977,0.73917,0.77044,0.79295,85,0.00084655,0.00084655,0.00084655
95,2684.93,1.01474,0.97316,0.92294,0.69862,0.69081,0.746,0.64949,0.725,0.57492,0.7517,0.76003,0.79716,95,0.0008449,0.0008449,0.0008449
96,2713.48,1.01515,0.9665,0.93817,0.66158,0.66222,0.78362,0.48151,0.65473,0.50556,0.80133,0.84362,0.81234,95,0.00084325,0.00084325,0.00084325
97,2741.57,0.96093,0.9674,0.90921,0.71351,0.68854,0.8035,0.60139,0.73333,0.57941,0.75326,0.74468,0.79623,97,0.0008416,0.0008416,0.0008416
98,2769.06,0.97821,0.93329,0.91917,0.6861,0.68678,0.71821,0.65937,0.71567,0.56152,0.73682,0.75019,0.79249,97,0.00083995,0.00083995,0.00083995
99,2796.4,0.95003,0.92629,0.91387,0.70042,0.71206,0.73358,0.67376,0.73231,0.5775,0.76131,0.76632,0.79936,97,0.0008383,0.0008383,0.0008383
100,2823.83,0.98913,0.94135,0.92339,0.70437,0.6596,0.76706,0.57892,0.69487,0.54446,0.74595,0.78257,0.79038,97,0.00083665,0.00083665,0.00083665
101,2851.4,0.95006,0.89419,0.90774,0.70618,0.6984,0.76049,0.63374,0.72392,0.56751,0.74828,0.74234,0.79526,97,0.000835,0.000835,0.000835
102,2878.51,0.99881,0.92406,0.91475,0.71039,0.68406,0.71758,0.67571,0.72648,0.55922,0.77099,0.77048,0.79701,97,0.00083335,0.00083335,0.00083335
103,2906.02,0.97332,0.93648,0.90812,0.68785,0.6777,0.68415,0.68118,0.7127,0.5586,0.74278,0.77913,0.79321,97,0.0008317,0.0008317,0.0008317
104,2933.34,0.99169,0.93354,0.91148,0.71173,0.71276,0.74325,0.67028,0.74858,0.58909,0.77888,0.72259,0.79869,104,0.00083005,0.00083005,0.00083005
105,2960.81,0.96014,0.91271,0.91755,0.69242,0.70997,0.72142,0.68077,0.74032,0.58055,0.73222,0.74151,0.79016,104,0.0008284,0.0008284,0.0008284
106,2988.68,0.98937,0.91942,0.92343,0.7093,0.69973,0.79813,0.58224,0.7265,0.57265,0.74268,0.75262,0.79238,104,0.00082675,0.00082675,0.00082675
107,3017.07,0.95663,0.91452,0.91063,0.66782,0.69994,0.8211,0.55933,0.72041,0.56645,0.76613,0.77572,0.79801,104,0.0008251,0.0008251,0.0008251
108,3044.51,0.942,0.8727,0.89969,0.73087,0.69128,0.73807,0.6844,0.73371,0.57957,0.71702,0.73378,0.78481,104,0.00082345,0.00082345,0.00082345
109,3071.59,0.97987,0.94319,0.91247,0.74483,0.68369,0.78763,0.63526,0.73519,0.57924,0.73583,0.72764,0.79117,104,0.0008218,0.0008218,0.0008218
110,3098.97,0.97078,0.90957,0.91559,0.71091,0.71571,0.74385,0.67544,0.74698,0.59589,0.71643,0.71411,0.78755,110,0.00082015,0.00082015,0.00082015
111,3126.91,0.94097,0.88219,0.90604,0.70611,0.69746,0.77334,0.63231,0.72487,0.57294,0.73511,0.72384,0.78956,110,0.0008185,0.0008185,0.0008185
112,3154.73,0.96534,0.91602,0.92655,0.71483,0.69829,0.77292,0.63699,0.73176,0.57447,0.76226,0.749,0.79951,110,0.00081685,0.00081685,0.00081685
113,3182.62,0.93749,0.90099,0.889,0.73162,0.69126,0.79069,0.61917,0.73019,0.57511,0.75018,0.73537,0.79558,110,0.0008152,0.0008152,0.0008152
114,3211.08,0.94039,0.92455,0.89598,0.73483,0.70874,0.78272,0.66381,0.75011,0.58813,0.74008,0.72095,0.79052,110,0.00081355,0.00081355,0.00081355
115,3238.46,0.9648,0.94408,0.91463,0.70338,0.71286,0.74775,0.66478,0.73685,0.58904,0.72159,0.72868,0.78714,110,0.0008119,0.0008119,0.0008119
116,3265.54,0.94917,0.90378,0.92013,0.70458,0.69209,0.77441,0.62889,0.72127,0.56681,0.73861,0.72535,0.79041,110,0.00081025,0.00081025,0.00081025
117,3292.72,0.94822,0.89772,0.91091,0.68767,0.70904,0.77294,0.61872,0.7362,0.58478,0.72942,0.74805,0.78566,110,0.0008086,0.0008086,0.0008086
118,3320.46,0.93859,0.90492,0.90468,0.71108,0.72638,0.73825,0.70034,0.75094,0.59565,0.72685,0.73635,0.78681,110,0.00080695,0.00080695,0.00080695
119,3347.95,0.96621,0.92167,0.91935,0.71808,0.67957,0.74497,0.6498,0.71995,0.56107,0.77326,0.73442,0.79457,110,0.0008053,0.0008053,0.0008053
120,3375.63,0.90456,0.88912,0.89964,0.72645,0.69719,0.75169,0.67736,0.74438,0.59005,0.71741,0.70919,0.78544,110,0.00080365,0.00080365,0.00080365
121,3403.72,0.92225,0.87076,0.89414,0.70212,0.69642,0.81288,0.57165,0.72519,0.57843,0.70032,0.73556,0.78248,110,0.000802,0.000802,0.000802
122,3431.24,0.91621,0.89024,0.90191,0.73557,0.69851,0.78387,0.64657,0.74252,0.58882,0.72508,0.72143,0.78648,110,0.00080035,0.00080035,0.00080035
123,3458.23,0.90623,0.89689,0.89034,0.73198,0.68837,0.79403,0.61958,0.73606,0.58498,0.7221,0.71938,0.78507,110,0.0007987,0.0007987,0.0007987
124,3485.6,0.9204,0.88158,0.90472,0.73231,0.6917,0.78458,0.62841,0.74411,0.59021,0.76034,0.75003,0.79667,110,0.00079705,0.00079705,0.00079705
125,3512.97,0.9494,0.86178,0.90823,0.73512,0.72553,0.75477,0.70819,0.77359,0.62151,0.70445,0.69693,0.78292,125,0.0007954,0.0007954,0.0007954
126,3540.58,0.90725,0.87141,0.90315,0.64911,0.66948,0.74461,0.58534,0.68535,0.54141,0.71928,0.80081,0.78606,125,0.00079375,0.00079375,0.00079375
127,3568.2,0.95806,0.90538,0.90326,0.66722,0.7135,0.72351,0.65462,0.72612,0.57763,0.75522,0.75921,0.79469,125,0.0007921,0.0007921,0.0007921
128,3595.52,0.94888,0.88813,0.90612,0.71019,0.65174,0.77507,0.59033,0.70445,0.54725,0.80608,0.7649,0.80532,125,0.00079045,0.00079045,0.00079045
129,3623.49,0.95531,0.87567,0.91282,0.7443,0.69428,0.76661,0.67514,0.74684,0.5919,0.72437,0.71181,0.78643,125,0.0007888,0.0007888,0.0007888
130,3651.18,0.96094,0.86956,0.90957,0.69995,0.67863,0.76821,0.60678,0.70332,0.55821,0.72171,0.74899,0.78436,125,0.00078715,0.00078715,0.00078715
131,3679.17,0.90296,0.86432,0.8991,0.71232,0.7184,0.73853,0.69429,0.75614,0.60112,0.7259,0.71844,0.78848,125,0.0007855,0.0007855,0.0007855
132,3706.88,0.93344,0.87546,0.91153,0.7212,0.70553,0.77472,0.655,0.74465,0.59446,0.7056,0.70152,0.78195,125,0.00078385,0.00078385,0.00078385
133,3734.16,0.95559,0.88396,0.92098,0.71777,0.70147,0.74784,0.67504,0.74193,0.58954,0.70314,0.7016,0.78201,125,0.0007822,0.0007822,0.0007822
134,3762.26,0.88993,0.87942,0.89351,0.70581,0.69443,0.78188,0.59844,0.71794,0.57131,0.71034,0.71984,0.78373,125,0.00078055,0.00078055,0.00078055
135,3790.21,0.93676,0.90229,0.91895,0.71529,0.71394,0.75155,0.67859,0.7539,0.60376,0.70794,0.69923,0.77991,125,0.0007789,0.0007789,0.0007789
136,3818.27,0.92481,0.87137,0.91767,0.74434,0.7051,0.74158,0.70833,0.75491,0.5971,0.73089,0.70461,0.7876,125,0.00077725,0.00077725,0.00077725
137,3845.73,0.93543,0.88096,0.8912,0.69154,0.70958,0.77462,0.62722,0.73312,0.5917,0.69753,0.7235,0.78042,125,0.0007756,0.0007756,0.0007756
138,3873.2,0.92929,0.87759,0.898,0.74293,0.71356,0.77576,0.67763,0.75684,0.60456,0.7125,0.70012,0.78246,125,0.00077395,0.00077395,0.00077395
139,3900.55,0.96803,0.89457,0.91843,0.73293,0.72374,0.76594,0.68607,0.76443,0.59937,0.74756,0.70618,0.79087,125,0.0007723,0.0007723,0.0007723
140,3927.96,0.91023,0.84823,0.89912,0.74384,0.69005,0.79273,0.63518,0.74328,0.60239,0.68981,0.70574,0.77879,125,0.00077065,0.00077065,0.00077065
141,3955.35,0.92975,0.85869,0.90574,0.7205,0.71644,0.79349,0.63443,0.7496,0.60598,0.69001,0.70224,0.7798,125,0.000769,0.000769,0.000769
142,3982.8,0.93544,0.84027,0.91024,0.71899,0.70693,0.75847,0.66305,0.74593,0.59815,0.72855,0.70822,0.78882,125,0.00076735,0.00076735,0.00076735
143,4010.26,0.92246,0.88649,0.90283,0.69776,0.71274,0.73991,0.65921,0.73343,0.59372,0.69919,0.73924,0.78065,125,0.0007657,0.0007657,0.0007657
144,4037.46,0.94152,0.86129,0.91427,0.70312,0.69513,0.74691,0.65339,0.7301,0.58283,0.69983,0.71603,0.78184,125,0.00076405,0.00076405,0.00076405
145,4064.87,0.85367,0.82881,0.89294,0.73655,0.71717,0.75453,0.69836,0.75554,0.614,0.69112,0.68641,0.77988,125,0.0007624,0.0007624,0.0007624
146,4093.26,0.89,0.8551,0.89556,0.71262,0.71164,0.73185,0.6924,0.74378,0.59318,0.70109,0.70254,0.7804,125,0.00076075,0.00076075,0.00076075
147,4120.78,0.91699,0.86453,0.89253,0.7369,0.69449,0.77275,0.65385,0.74935,0.5997,0.71473,0.69259,0.78232,125,0.0007591,0.0007591,0.0007591
148,4148.29,0.991,0.88744,0.91576,0.73956,0.70753,0.7787,0.66086,0.75186,0.60437,0.69428,0.69568,0.78151,125,0.00075745,0.00075745,0.00075745
149,4175.67,0.87131,0.87216,0.88407,0.73856,0.70899,0.76232,0.68359,0.75557,0.60559,0.68427,0.70122,0.77697,125,0.0007558,0.0007558,0.0007558
150,4202.99,0.86569,0.85768,0.88425,0.73009,0.72646,0.73424,0.72144,0.77146,0.61871,0.68618,0.69334,0.77916,125,0.00075415,0.00075415,0.00075415
151,4230.28,0.94653,0.87043,0.91299,0.71901,0.69169,0.7869,0.6201,0.73141,0.58041,0.72583,0.70077,0.78511,125,0.0007525,0.0007525,0.0007525
152,4257.64,0.90657,0.84292,0.89914,0.74805,0.71959,0.79597,0.66711,0.767,0.61308,0.70411,0.68228,0.782,125,0.00075085,0.00075085,0.00075085
153,4284.99,0.90434,0.84179,0.89114,0.73532,0.70505,0.77875,0.66076,0.74797,0.59851,0.7135,0.70049,0.78218,125,0.0007492,0.0007492,0.0007492
154,4312.33,0.85856,0.81128,0.88173,0.72944,0.7244,0.75397,0.69618,0.75257,0.60402,0.68415,0.69887,0.77718,125,0.00074755,0.00074755,0.00074755
155,4339.84,0.92011,0.84574,0.89364,0.73604,0.71982,0.79345,0.65701,0.75794,0.61091,0.67433,0.67651,0.77358,125,0.0007459,0.0007459,0.0007459
156,4367.26,0.89133,0.81447,0.88686,0.7463,0.73508,0.77997,0.70107,0.77627,0.62428,0.68291,0.66054,0.77569,156,0.00074425,0.00074425,0.00074425
157,4395.05,0.89893,0.8221,0.88293,0.72451,0.73365,0.75767,0.70007,0.76762,0.62076,0.68222,0.67092,0.77655,156,0.0007426,0.0007426,0.0007426
158,4422.38,0.88033,0.81654,0.89952,0.74645,0.72636,0.76182,0.70743,0.76984,0.61526,0.69665,0.67413,0.77988,156,0.00074095,0.00074095,0.00074095
