epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/precision@0.4(B),metrics/recall@0.4(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,best_epoch,lr/pg0,lr/pg1,lr/pg2
1,15.5696,6.70011,6.06911,4.11927,0,0,0.2,0,0,0,6.92469,6.44797,4.13611,1,0.00023,0.00023,0.00023
2,25.6404,6.38621,5.19103,3.68139,0,0,0.6,0,0,0,6.91224,5.97146,4.02445,2,0.000468837,0.000468837,0.000468837
3,35.7908,4.66786,3.32456,3.05913,0,0,1,0,0,0,6.79222,4.36774,3.56655,3,0.000706485,0.000706485,0.000706485
4,45.98,3.10553,2.25736,2.11377,0,0,1,0,0,0,5.86784,4.4519,3.01904,4,0.000942946,0.000942946,0.000942946
5,56.0272,2.56631,2.06821,1.74125,0.1796,0.23446,1,0,0.13724,0.07941,2.03576,2.51181,1.48014,5,0.0009901,0.0009901,0.0009901
6,67.1379,2.32967,1.86113,1.50602,0.25423,0.43383,0.93395,0.01499,0.2777,0.17598,1.76424,1.87018,1.31249,6,0.000987625,0.000987625,0.000987625
7,77.2594,2.13627,1.70647,1.45404,0.41282,0.43262,0.78303,0.13805,0.34624,0.22422,1.67039,1.55409,1.23105,7,0.00098515,0.00098515,0.00098515
8,87.7775,2.02596,1.65509,1.31596,0.36076,0.47222,0.76403,0.24207,0.36958,0.22167,1.82209,1.55226,1.25461,7,0.000982675,0.000982675,0.000982675
9,98.8958,1.91217,1.63434,1.28636,0.40441,0.45056,0.51285,0.29406,0.37243,0.24436,1.6232,1.49785,1.17718,9,0.0009802,0.0009802,0.0009802
10,109.098,1.82606,1.57306,1.22928,0.34513,0.48255,0.68338,0.29495,0.36838,0.23765,1.51649,1.49677,1.14486,9,0.000977725,0.000977725,0.000977725
11,120.343,1.79946,1.51281,1.24028,0.39567,0.4966,0.79457,0.24558,0.41454,0.26416,1.59684,1.40306,1.16267,11,0.00097525,0.00097525,0.00097525
12,130.352,1.75444,1.49485,1.22602,0.42034,0.50191,0.74038,0.26002,0.41697,0.26174,1.69665,1.31667,1.17254,11,0.000972775,0.000972775,0.000972775
13,140.597,1.60528,1.42119,1.17347,0.47562,0.52044,0.6637,0.33145,0.45325,0.2983,1.53254,1.28999,1.13156,13,0.0009703,0.0009703,0.0009703
14,151.178,1.77157,1.44943,1.1849,0.46227,0.51632,0.73909,0.31307,0.45054,0.24323,1.85669,1.32994,1.18312,13,0.000967825,0.000967825,0.000967825
15,161.084,1.7052,1.37975,1.17492,0.45941,0.52219,0.74768,0.33392,0.45716,0.25044,1.81093,1.35111,1.19056,13,0.00096535,0.00096535,0.00096535
16,171.734,1.75699,1.443,1.18327,0.46831,0.53624,0.76711,0.21469,0.47022,0.30209,1.54472,1.35575,1.11549,16,0.000962875,0.000962875,0.000962875
17,181.86,1.64437,1.41532,1.18694,0.56078,0.00903,0.56078,0.00903,0.28528,0.22889,1.40206,inf,1.08231,16,0.0009604,0.0009604,0.0009604
18,191.908,1.52766,1.36823,1.12906,0.57567,0.01564,0.57567,0.01564,0.29232,0.22954,1.24152,inf,1.05308,16,0.000957925,0.000957925,0.000957925
