epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/precision@0.4(B),metrics/recall@0.4(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,best_epoch,lr/pg0,lr/pg1,lr/pg2
1,28.4654,6.31957,5.07771,3.88586,0,0,0.8,0,0,0,5.91248,4.36612,3.45792,1,0.000326241,0.000326241,0.000326241
2,51.7215,4.9389,3.62736,3.02397,3e-05,9e-05,1,0,2e-05,0,4.84161,3.45137,2.46814,2,0.000658486,0.000658486,0.000658486
3,76.3476,3.09061,2.30255,1.94694,0.30094,0.32466,0.8,0,0.24543,0.10663,1.88592,1.95796,1.44581,3,0.000989631,0.000989631,0.000989631
4,100.043,2.32558,2.0963,1.62732,0.42291,0.28498,0.67477,0.1756,0.21951,0.13013,1.60097,1.72292,1.22932,4,0.00099505,0.00099505,0.00099505
5,124.803,2.04672,1.96264,1.48068,0.1813,0.37496,0.6251,0.20752,0.19834,0.12399,1.41214,1.78275,1.14914,4,0.0009934,0.0009934,0.0009934
6,148.765,1.99736,1.87171,1.41638,0.33187,0.44069,0.78414,0.21933,0.33911,0.18886,1.60848,1.61407,1.20923,6,0.00099175,0.00099175,0.00099175
7,172.553,1.79729,1.70047,1.36011,0.35685,0.44837,0.58763,0.20566,0.35356,0.23417,1.32253,1.4408,1.09439,7,0.0009901,0.0009901,0.0009901
8,196.665,1.79124,1.7632,1.33135,0.36331,0.47387,0.70174,0.21179,0.38192,0.25514,1.254,1.32063,1.05382,8,0.00098845,0.00098845,0.00098845
9,221.035,1.70751,1.58603,1.26103,0.412,0.50088,0.68317,0.14974,0.40172,0.26664,1.2998,1.3084,1.08119,9,0.0009868,0.0009868,0.0009868
10,245.668,1.78692,1.63823,1.28018,0.42515,0.53219,0.79492,0.22552,0.45791,0.30801,1.25054,1.25644,1.05232,10,0.00098515,0.00098515,0.00098515
11,269.58,1.62989,1.54542,1.2257,0.51907,0.53318,0.63143,0.3652,0.48544,0.32543,1.16031,1.16711,1.01395,11,0.0009835,0.0009835,0.0009835
12,293.518,1.54195,1.50886,1.20376,0.47338,0.54022,0.71029,0.22833,0.45629,0.3056,1.20327,1.23943,1.01584,11,0.00098185,0.00098185,0.00098185
13,317.366,1.47612,1.476,1.1744,0.43496,0.55181,0.69619,0.29737,0.46054,0.31161,1.12606,1.24671,0.98696,11,0.0009802,0.0009802,0.0009802
14,341.191,1.48997,1.4636,1.15588,0.46012,0.58462,0.4945,0.3661,0.48729,0.34509,1.07571,1.12924,0.94605,14,0.00097855,0.00097855,0.00097855
15,365.151,1.43859,1.47437,1.15212,0.45218,0.58746,0.75045,0.28283,0.49062,0.35042,1.03122,1.13711,0.94121,15,0.0009769,0.0009769,0.0009769
16,389.305,1.4432,1.43702,1.13894,0.44584,0.56443,0.65039,0.32556,0.45174,0.31637,1.04728,1.11143,0.92702,15,0.00097525,0.00097525,0.00097525
17,412.871,1.53565,1.46682,1.13067,0.47215,0.58282,0.62613,0.32492,0.4806,0.32731,1.07003,1.07496,0.9363,15,0.0009736,0.0009736,0.0009736
18,435.906,1.50446,1.474,1.14172,0.48943,0.55805,0.64112,0.33169,0.48179,0.32399,1.11705,1.10361,0.94796,15,0.00097195,0.00097195,0.00097195
19,459.107,1.4026,1.34369,1.09068,0.49103,0.58926,0.73207,0.33478,0.52145,0.35993,1.03632,1.05105,0.92202,19,0.0009703,0.0009703,0.0009703
20,482.623,1.49168,1.44308,1.1441,0.4995,0.55232,0.67453,0.3513,0.52364,0.36182,1.08838,1.1316,0.93107,20,0.00096865,0.00096865,0.00096865
21,506.486,1.4233,1.32745,1.08194,0.5195,0.54016,0.62124,0.40674,0.4948,0.32226,1.13541,1.12401,0.94462,20,0.000967,0.000967,0.000967
22,529.69,1.43984,1.42352,1.11374,0.51406,0.52054,0.72457,0.31954,0.48962,0.34245,1.00219,1.05905,0.91122,20,0.00096535,0.00096535,0.00096535
23,552.774,1.3613,1.39028,1.08458,0.56314,0.57858,0.74442,0.4051,0.56733,0.39211,1.06498,1.04439,0.93071,23,0.0009637,0.0009637,0.0009637
24,576.463,1.39641,1.29545,1.08729,0.48869,0.60472,0.74213,0.37479,0.53654,0.38072,0.98491,1.0313,0.89227,23,0.00096205,0.00096205,0.00096205
25,599.215,1.32453,1.24025,1.05219,0.53214,0.62829,0.71273,0.37737,0.55789,0.39694,0.9984,0.99227,0.89927,25,0.0009604,0.0009604,0.0009604
26,622.663,1.33888,1.2568,1.04956,0.57213,0.61456,0.75028,0.41676,0.59284,0.41127,1.05603,0.99142,0.9141,26,0.00095875,0.00095875,0.00095875
27,646.5,1.35085,1.30791,1.08898,0.48183,0.57979,0.77972,0.31562,0.52165,0.36524,1.03167,1.09404,0.90645,26,0.0009571,0.0009571,0.0009571
28,669.718,1.35442,1.28964,1.06632,0.5855,0.59247,0.7907,0.34716,0.56266,0.40436,0.9582,1.02596,0.88595,26,0.00095545,0.00095545,0.00095545
29,692.935,1.32295,1.25504,1.05572,0.57931,0.61163,0.6765,0.51441,0.59121,0.40596,1.02706,0.97282,0.89561,26,0.0009538,0.0009538,0.0009538
30,716.17,1.32073,1.25047,1.03778,0.56525,0.62322,0.6647,0.51134,0.58782,0.41803,0.97161,0.97814,0.87924,30,0.00095215,0.00095215,0.00095215
31,739.808,1.28245,1.27785,1.02795,0.54194,0.59079,0.74272,0.39395,0.54741,0.39416,0.96017,1.00063,0.8858,30,0.0009505,0.0009505,0.0009505
32,762.705,1.23325,1.2121,1.01933,0.55269,0.62072,0.71208,0.4473,0.56586,0.41885,0.90008,0.94724,0.86225,32,0.00094885,0.00094885,0.00094885
33,786.211,1.29376,1.21425,1.0295,0.59773,0.57309,0.71717,0.44017,0.5759,0.4167,0.95294,0.96148,0.87707,32,0.0009472,0.0009472,0.0009472
34,809.292,1.30202,1.27042,1.03756,0.62106,0.62606,0.78012,0.44691,0.63027,0.45861,0.9322,0.94307,0.87192,34,0.00094555,0.00094555,0.00094555
35,832.849,1.30577,1.19256,1.02013,0.58971,0.59357,0.80185,0.33737,0.57656,0.42058,0.96433,1.00226,0.88495,34,0.0009439,0.0009439,0.0009439
36,855.771,1.23628,1.19242,1.01074,0.58694,0.59983,0.71391,0.44198,0.58011,0.42236,0.91759,0.98955,0.8642,34,0.00094225,0.00094225,0.00094225
37,878.676,1.25301,1.20867,1.00569,0.60908,0.63838,0.74668,0.50788,0.63293,0.45151,0.98007,0.92384,0.87712,34,0.0009406,0.0009406,0.0009406
38,901.75,1.26979,1.22025,1.04217,0.62621,0.6558,0.75611,0.52383,0.65961,0.48614,0.92579,0.92096,0.85769,38,0.00093895,0.00093895,0.00093895
39,925.152,1.24408,1.20789,1.00647,0.64142,0.61737,0.73445,0.51353,0.64107,0.46241,0.93433,0.93701,0.86849,38,0.0009373,0.0009373,0.0009373
40,948.179,1.23868,1.17719,1.00625,0.63558,0.6276,0.74247,0.50769,0.65466,0.47754,0.95627,0.9178,0.86732,38,0.00093565,0.00093565,0.00093565
41,971.596,1.24383,1.16843,1.00024,0.68343,0.62459,0.77405,0.52987,0.66458,0.48194,0.95248,0.9229,0.86709,38,0.000934,0.000934,0.000934
42,994.402,1.25441,1.19081,1.00313,0.60645,0.66264,0.75485,0.52024,0.65967,0.48331,0.94,0.89359,0.86362,38,0.00093235,0.00093235,0.00093235
43,1017.53,1.21841,1.13837,0.9828,0.6586,0.66418,0.77862,0.515,0.6615,0.48505,0.92034,0.89986,0.86003,38,0.0009307,0.0009307,0.0009307
44,1040.84,1.23621,1.17238,0.99746,0.59357,0.63727,0.73279,0.49408,0.626,0.46857,0.88228,0.90419,0.84636,38,0.00092905,0.00092905,0.00092905
45,1064.48,1.21962,1.21475,0.98996,0.6056,0.62527,0.74094,0.47455,0.62637,0.45593,0.946,0.96677,0.86375,38,0.0009274,0.0009274,0.0009274
46,1087.44,1.2067,1.15733,1.00404,0.58347,0.60087,0.77297,0.38108,0.57497,0.42325,0.89217,0.94975,0.84427,38,0.00092575,0.00092575,0.00092575
47,1110.51,1.27661,1.15306,1.00477,0.68071,0.62231,0.77049,0.51128,0.66098,0.4905,0.92342,0.90113,0.86079,47,0.0009241,0.0009241,0.0009241
48,1133.73,1.21273,1.18447,0.98306,0.61774,0.66852,0.73762,0.51962,0.6634,0.48449,0.95127,0.91266,0.86112,47,0.00092245,0.00092245,0.00092245
49,1156.84,1.19003,1.18041,1.00286,0.62013,0.64983,0.75232,0.51356,0.65023,0.4802,0.89814,0.88228,0.85046,47,0.0009208,0.0009208,0.0009208
50,1179.76,1.16241,1.12119,0.99832,0.67252,0.65047,0.71704,0.59922,0.68216,0.50736,0.9103,0.89565,0.84911,50,0.00091915,0.00091915,0.00091915
51,1203.49,1.17392,1.08709,0.97584,0.65439,0.63639,0.78316,0.50924,0.65257,0.48758,0.85883,0.87497,0.83689,50,0.0009175,0.0009175,0.0009175
52,1226.79,1.14607,1.13392,0.98222,0.64788,0.67971,0.75196,0.56438,0.68804,0.51497,0.89108,0.86927,0.84038,52,0.00091585,0.00091585,0.00091585
53,1250.14,1.19617,1.15133,0.96791,0.65705,0.64168,0.7746,0.50121,0.651,0.49045,0.85118,0.87234,0.83913,52,0.0009142,0.0009142,0.0009142
54,1273.22,1.16568,1.09388,0.96886,0.64839,0.65791,0.74996,0.52359,0.65894,0.49655,0.8508,0.84505,0.83108,52,0.00091255,0.00091255,0.00091255
55,1296.09,1.19034,1.09471,0.99207,0.6405,0.65968,0.75506,0.53286,0.65852,0.48835,0.89731,0.87091,0.84144,52,0.0009109,0.0009109,0.0009109
56,1318.97,1.18454,1.08221,0.96164,0.64662,0.63071,0.6999,0.56877,0.65323,0.49366,0.86851,0.87836,0.83813,52,0.00090925,0.00090925,0.00090925
57,1342.22,1.23132,1.09865,0.96984,0.65179,0.65425,0.79454,0.48902,0.67013,0.4809,0.99633,0.88801,0.86751,52,0.0009076,0.0009076,0.0009076
58,1365.09,1.19385,1.12631,0.966,0.61579,0.63194,0.73357,0.50282,0.62929,0.46922,0.88086,0.89594,0.84229,52,0.00090595,0.00090595,0.00090595
59,1388.24,1.12964,1.099,0.9683,0.64726,0.63424,0.73517,0.51298,0.64225,0.47984,0.87077,0.93421,0.84035,52,0.0009043,0.0009043,0.0009043
60,1410.9,1.12698,1.08885,0.9626,0.62874,0.64529,0.82449,0.40757,0.64934,0.4857,0.88939,0.90802,0.84234,52,0.00090265,0.00090265,0.00090265
61,1434.19,1.1412,1.06439,0.97071,0.64843,0.6719,0.73185,0.58258,0.68512,0.52468,0.83167,0.83782,0.82403,61,0.000901,0.000901,0.000901
62,1457.4,1.0889,1.05378,0.95072,0.64586,0.6528,0.75338,0.53756,0.66249,0.50181,0.87472,0.8537,0.84013,61,0.00089935,0.00089935,0.00089935
63,1480.71,1.12698,1.09344,0.97072,0.64261,0.65878,0.75782,0.53336,0.66744,0.49894,0.83431,0.84529,0.82598,61,0.0008977,0.0008977,0.0008977
64,1503.79,1.10658,1.05533,0.96286,0.65797,0.65676,0.70625,0.59742,0.66155,0.50025,0.83167,0.86266,0.82494,61,0.00089605,0.00089605,0.00089605
