epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/precision@0.4(B),metrics/recall@0.4(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,best_epoch,lr/pg0,lr/pg1,lr/pg2
84,685.49,1.33257,1.11697,0.87703,0.63968,0.62936,0.77101,0.4909,0.65873,0.48409,1.05704,0.9948,0.86536,84,0.0007261,0.0007261,0.0007261
85,693.422,1.31101,1.11029,0.86912,0.61705,0.64388,0.72242,0.53437,0.64678,0.47914,1.05343,1.002,0.85944,84,0.0007228,0.0007228,0.0007228
86,701.095,1.24862,1.09957,0.87101,0.6223,0.66732,0.74712,0.52361,0.64992,0.4829,1.02755,0.98433,0.85775,84,0.0007195,0.0007195,0.0007195
87,708.668,1.3169,1.12161,0.8741,0.59414,0.704,0.77887,0.51047,0.67923,0.49659,1.03751,0.97159,0.85998,87,0.0007162,0.0007162,0.0007162
88,716.643,1.25751,1.07565,0.87119,0.58791,0.68183,0.78945,0.48359,0.66274,0.49064,1.04996,0.9874,0.85703,87,0.0007129,0.0007129,0.0007129
89,724.591,1.30311,1.11918,0.87234,0.60751,0.62256,0.72216,0.52921,0.63057,0.46228,1.05418,1.01839,0.86068,87,0.0007096,0.0007096,0.0007096
90,732.23,1.25076,1.08272,0.87066,0.61425,0.68649,0.73448,0.52555,0.66686,0.49257,1.07741,0.98456,0.86273,87,0.0007063,0.0007063,0.0007063
91,739.91,1.27201,1.06581,0.86484,0.60356,0.67333,0.7539,0.49114,0.66007,0.49175,1.05273,1.00277,0.86174,87,0.000703,0.000703,0.000703
92,747.459,1.23922,1.0775,0.86912,0.63762,0.67708,0.77833,0.51247,0.68136,0.51051,1.0378,0.97995,0.85966,92,0.0006997,0.0006997,0.0006997
93,755.706,1.21969,1.10774,0.86631,0.59663,0.69236,0.7449,0.50825,0.66705,0.49905,1.02644,0.9845,0.86,92,0.0006964,0.0006964,0.0006964
94,763.236,1.27395,1.08937,0.87637,0.65853,0.66697,0.72332,0.5854,0.67518,0.49917,1.03313,0.97575,0.85645,92,0.0006931,0.0006931,0.0006931
95,771.217,1.19923,1.08871,0.85782,0.63924,0.62461,0.74724,0.54999,0.6601,0.48058,1.05726,0.98599,0.8622,92,0.0006898,0.0006898,0.0006898
96,778.797,1.25728,1.06106,0.87082,0.66085,0.6828,0.76172,0.56921,0.70429,0.52151,1.05695,0.96568,0.8607,96,0.0006865,0.0006865,0.0006865
97,786.812,1.24057,1.08365,0.86186,0.64013,0.64447,0.75997,0.52668,0.6607,0.4924,1.02101,0.98485,0.85745,96,0.0006832,0.0006832,0.0006832
98,794.621,1.2614,1.08086,0.86042,0.59484,0.64755,0.71685,0.531,0.63825,0.48178,1.00821,0.98311,0.85125,96,0.0006799,0.0006799,0.0006799
99,802.762,1.20269,1.06533,0.85924,0.64827,0.63947,0.72173,0.56081,0.66284,0.49213,1.02659,1.00859,0.85436,96,0.0006766,0.0006766,0.0006766
100,810.651,1.26891,1.09233,0.86346,0.67471,0.65795,0.72419,0.60663,0.68755,0.51463,1.00436,0.94959,0.85501,96,0.0006733,0.0006733,0.0006733
101,818.808,1.21365,1.08454,0.86649,0.6336,0.65073,0.76398,0.49388,0.6611,0.48985,1.02221,0.97504,0.85684,96,0.00067,0.00067,0.00067
102,826.452,1.21524,1.06407,0.86082,0.64562,0.65563,0.75368,0.53376,0.67707,0.51209,1.0185,1.00711,0.85936,96,0.0006667,0.0006667,0.0006667
103,833.98,1.24804,1.09525,0.8557,0.65951,0.67402,0.75878,0.56576,0.69194,0.52387,1.01368,0.95374,0.85638,103,0.0006634,0.0006634,0.0006634
104,841.842,1.22201,1.07446,0.86126,0.64229,0.69474,0.75311,0.56167,0.69338,0.51928,0.98769,0.96469,0.85321,103,0.0006601,0.0006601,0.0006601
