epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/precision@0.4(B),metrics/recall@0.4(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,best_epoch,lr/pg0,lr/pg1,lr/pg2
89,2026.23,0.95152,0.81991,0.91073,0.72161,0.69189,0.78076,0.6328,0.72383,0.55632,0.90809,0.78651,0.91573,88,0.0008548,0.0008548,0.0008548
90,2048.66,0.95372,0.82989,0.92097,0.71739,0.68886,0.77619,0.64287,0.72624,0.57115,0.85724,0.77826,0.90847,88,0.00085315,0.00085315,0.00085315
91,2071.16,0.85867,0.82293,0.89492,0.70785,0.68203,0.76394,0.6282,0.71019,0.57318,0.76935,0.78561,0.894,88,0.0008515,0.0008515,0.0008515
92,2093.53,0.82726,0.75449,0.88286,0.74628,0.72093,0.75689,0.71293,0.77509,0.63303,0.74298,0.71327,0.88273,92,0.00084985,0.00084985,0.00084985
93,2116.39,0.83687,0.81851,0.88892,0.70659,0.70727,0.75201,0.6616,0.73721,0.58812,0.82328,0.7754,0.90186,92,0.0008482,0.0008482,0.0008482
94,2138.83,0.8263,0.78264,0.8817,0.72499,0.73227,0.74982,0.70491,0.76081,0.62383,0.75611,0.73029,0.88907,92,0.00084655,0.00084655,0.00084655
95,2161.32,0.8118,0.75645,0.88194,0.70382,0.71762,0.75704,0.66902,0.75252,0.61455,0.77091,0.79334,0.88711,92,0.0008449,0.0008449,0.0008449
96,2183.59,0.87105,0.81661,0.89803,0.71118,0.70175,0.74982,0.66262,0.7284,0.57739,0.79055,0.76075,0.89422,92,0.00084325,0.00084325,0.00084325
97,2206.11,0.90052,0.82433,0.8981,0.73829,0.68764,0.75205,0.67686,0.73556,0.59648,0.77649,0.75838,0.88957,92,0.0008416,0.0008416,0.0008416
98,2228.5,0.86819,0.78748,0.89055,0.72293,0.71144,0.76346,0.67439,0.74878,0.61302,0.75816,0.76081,0.88585,92,0.00083995,0.00083995,0.00083995
99,2250.88,0.84873,0.78501,0.89383,0.68313,0.63391,0.81901,0.51352,0.66366,0.53615,0.76236,0.81589,0.88627,92,0.0008383,0.0008383,0.0008383
100,2273.37,0.86307,0.78617,0.90622,0.71285,0.69673,0.74759,0.66044,0.7363,0.60103,0.76328,0.75638,0.8856,92,0.00083665,0.00083665,0.00083665
101,2295.94,0.82243,0.76522,0.88746,0.70858,0.74181,0.75341,0.69772,0.76824,0.63211,0.74374,0.73985,0.88314,92,0.000835,0.000835,0.000835
102,2318.44,0.92493,0.79371,0.90908,0.69068,0.68175,0.74795,0.62965,0.71649,0.54586,0.92774,0.79952,0.91204,92,0.00083335,0.00083335,0.00083335
103,2341.08,0.98842,0.80152,0.90516,0.72158,0.70838,0.76241,0.66595,0.74943,0.5547,1.0048,0.82993,0.9259,92,0.0008317,0.0008317,0.0008317
104,2363.69,0.97744,0.79802,0.92031,0.7025,0.68595,0.79466,0.60635,0.72139,0.55371,0.91811,0.80916,0.91017,92,0.00083005,0.00083005,0.00083005
105,2385.95,0.99055,0.80561,0.9177,0.71245,0.72101,0.74832,0.68414,0.75391,0.60995,0.77025,0.77265,0.89212,92,0.0008284,0.0008284,0.0008284
106,2408.41,0.91671,0.79621,0.90454,0.71924,0.69896,0.79028,0.63036,0.74831,0.60717,0.76215,0.79763,0.8861,92,0.00082675,0.00082675,0.00082675
107,2430.9,0.84943,0.78108,0.89167,0.71677,0.72708,0.77876,0.65625,0.75796,0.61366,0.79127,0.77039,0.89595,92,0.0008251,0.0008251,0.0008251
108,2453.12,0.81555,0.76315,0.87516,0.70309,0.66399,0.78939,0.57394,0.69849,0.55475,0.82523,0.82641,0.8945,92,0.00082345,0.00082345,0.00082345
109,2475.71,0.82965,0.75711,0.88183,0.73538,0.69676,0.75969,0.67268,0.736,0.60171,0.7467,0.71911,0.88395,92,0.0008218,0.0008218,0.0008218
110,2498.29,0.85504,0.77515,0.89313,0.70415,0.67961,0.75163,0.63549,0.71957,0.56779,0.86984,0.82312,0.91266,92,0.00082015,0.00082015,0.00082015
111,2520.9,0.84464,0.76554,0.87986,0.71044,0.71793,0.75543,0.66913,0.74697,0.60787,0.74692,0.75383,0.88586,92,0.0008185,0.0008185,0.0008185
112,2543.41,0.80846,0.72533,0.8752,0.69364,0.72041,0.71637,0.70241,0.73834,0.58785,0.85961,0.82019,0.9071,92,0.00081685,0.00081685,0.00081685
113,2566.06,0.85116,0.76911,0.88417,0.72833,0.6973,0.78116,0.63977,0.72561,0.58573,0.77213,0.74246,0.89026,92,0.0008152,0.0008152,0.0008152
114,2588.46,0.84646,0.74382,0.88099,0.712,0.68709,0.80304,0.59385,0.72196,0.57947,0.81241,0.78669,0.90225,92,0.00081355,0.00081355,0.00081355
115,2610.88,0.84038,0.72969,0.89805,0.76239,0.70199,0.78069,0.68706,0.76628,0.62147,0.76214,0.72118,0.88522,92,0.0008119,0.0008119,0.0008119
116,2633.1,0.88919,0.75454,0.91036,0.77978,0.69454,0.80152,0.67105,0.75568,0.61267,0.75214,0.72222,0.8855,92,0.00081025,0.00081025,0.00081025
117,2655.52,0.88931,0.76552,0.90017,0.73022,0.74544,0.76913,0.70109,0.77195,0.62858,0.75102,0.73436,0.88662,92,0.0008086,0.0008086,0.0008086
118,2677.96,0.81417,0.71287,0.87511,0.7205,0.71193,0.777,0.65679,0.7452,0.60533,0.75999,0.7234,0.88476,92,0.00080695,0.00080695,0.00080695
119,2700.41,0.79015,0.73227,0.86876,0.69029,0.66456,0.77924,0.58917,0.6845,0.5501,0.76479,0.74752,0.88667,92,0.0008053,0.0008053,0.0008053
120,2723.05,0.85747,0.766,0.88964,0.73038,0.68609,0.75903,0.65706,0.73699,0.5939,0.79095,0.7447,0.88957,92,0.00080365,0.00080365,0.00080365
121,2745.49,0.848,0.7734,0.9026,0.72103,0.72327,0.74337,0.70126,0.76204,0.61213,0.79561,0.75144,0.89058,92,0.000802,0.000802,0.000802
122,2768.14,0.82201,0.7258,0.87635,0.73618,0.70162,0.78569,0.65289,0.74019,0.6008,0.75203,0.72517,0.88384,92,0.00080035,0.00080035,0.00080035
123,2790.48,0.78341,0.69993,0.86718,0.72647,0.71225,0.76832,0.67327,0.74768,0.60432,0.73513,0.74129,0.87976,92,0.0007987,0.0007987,0.0007987
124,2813.03,0.83502,0.75493,0.86587,0.7224,0.71578,0.74373,0.68995,0.74919,0.60961,0.73262,0.72947,0.87998,92,0.00079705,0.00079705,0.00079705
125,2835.59,0.85989,0.75374,0.88743,0.733,0.68327,0.7993,0.61111,0.72924,0.59015,0.76342,0.77761,0.88488,92,0.0007954,0.0007954,0.0007954
126,2857.86,0.8361,0.73263,0.88291,0.74165,0.70429,0.7958,0.65233,0.74676,0.58265,0.87166,0.7727,0.89895,92,0.00079375,0.00079375,0.00079375
127,2880.38,0.8314,0.72831,0.88062,0.72475,0.707,0.7496,0.68095,0.74146,0.58678,0.82595,0.76976,0.90495,92,0.0007921,0.0007921,0.0007921
128,2902.88,0.81164,0.74908,0.87244,0.7017,0.69204,0.76802,0.61343,0.70481,0.56831,0.80677,0.8181,0.89847,92,0.00079045,0.00079045,0.00079045
129,2925.27,0.81882,0.74648,0.88265,0.74338,0.72242,0.74565,0.71884,0.76343,0.62157,0.75813,0.7258,0.88179,92,0.0007888,0.0007888,0.0007888
130,2947.7,0.82371,0.73451,0.88596,0.7247,0.69825,0.76257,0.64955,0.7325,0.6012,0.74438,0.73619,0.88056,92,0.00078715,0.00078715,0.00078715
131,2970.06,0.78716,0.71133,0.86766,0.74257,0.72061,0.77042,0.69105,0.76765,0.62954,0.75382,0.73149,0.88431,92,0.0007855,0.0007855,0.0007855
132,2992.27,0.76709,0.69726,0.8642,0.72596,0.7206,0.75592,0.67953,0.74876,0.61672,0.72583,0.72747,0.87691,92,0.00078385,0.00078385,0.00078385
133,3014.59,0.77794,0.67563,0.86656,0.71791,0.68407,0.77814,0.63057,0.72711,0.59028,0.7549,0.76061,0.88083,92,0.0007822,0.0007822,0.0007822
134,3036.87,0.84458,0.74622,0.88176,0.7133,0.67297,0.79153,0.57683,0.70287,0.56014,0.82213,0.81942,0.89302,92,0.00078055,0.00078055,0.00078055
135,3059.38,0.89171,0.77277,0.90181,0.71729,0.69105,0.76424,0.64606,0.73563,0.57748,0.86367,0.83927,0.90477,92,0.0007789,0.0007789,0.0007789
136,3082.05,0.85986,0.71715,0.88511,0.70749,0.69706,0.80463,0.62103,0.73105,0.59751,0.73475,0.71516,0.8821,92,0.00077725,0.00077725,0.00077725
137,3104.64,0.79778,0.71013,0.87743,0.73426,0.71585,0.78509,0.65726,0.75507,0.61587,0.74763,0.73148,0.88281,92,0.0007756,0.0007756,0.0007756
138,3127.28,0.78994,0.68683,0.87508,0.71589,0.70666,0.75445,0.6596,0.73783,0.59809,0.79238,0.78694,0.89278,92,0.00077395,0.00077395,0.00077395
139,3149.95,0.8221,0.71855,0.88368,0.7306,0.71464,0.7706,0.68794,0.76114,0.61813,0.76474,0.70433,0.8842,92,0.0007723,0.0007723,0.0007723
140,3172.52,0.8265,0.72674,0.89667,0.75368,0.71483,0.78293,0.68989,0.7703,0.63134,0.74233,0.69878,0.8812,92,0.00077065,0.00077065,0.00077065
141,3194.95,0.80224,0.70098,0.8705,0.74211,0.73599,0.74872,0.72961,0.7796,0.6372,0.74652,0.71323,0.88225,141,0.000769,0.000769,0.000769
142,3217.54,0.8005,0.73502,0.88733,0.74305,0.70688,0.74948,0.69954,0.75495,0.61424,0.76297,0.72592,0.88571,141,0.00076735,0.00076735,0.00076735
143,3240.14,0.78577,0.7059,0.88269,0.74446,0.71528,0.74202,0.7182,0.76017,0.62231,0.74018,0.71237,0.88033,141,0.0007657,0.0007657,0.0007657
144,3262.66,0.81257,0.70941,0.88229,0.73458,0.67345,0.77894,0.61886,0.72094,0.58174,0.75414,0.73784,0.88748,141,0.00076405,0.00076405,0.00076405
145,3285.14,0.80963,0.6989,0.87984,0.73521,0.6992,0.79248,0.63683,0.73548,0.59392,0.79575,0.78222,0.89246,141,0.0007624,0.0007624,0.0007624
146,3307.67,0.81669,0.69161,0.88546,0.74904,0.70705,0.78622,0.66765,0.75252,0.61202,0.7686,0.73293,0.88971,141,0.00076075,0.00076075,0.00076075
147,3330.23,0.83003,0.72719,0.89403,0.72997,0.69802,0.7627,0.66281,0.74066,0.60063,0.75472,0.74715,0.88457,141,0.0007591,0.0007591,0.0007591
148,3352.84,0.80381,0.7332,0.87721,0.74123,0.71991,0.7429,0.71776,0.76285,0.62469,0.71914,0.7046,0.87765,141,0.00075745,0.00075745,0.00075745
149,3375.35,0.79132,0.71237,0.88136,0.73101,0.69243,0.7903,0.62424,0.73379,0.59467,0.74758,0.72511,0.87917,141,0.0007558,0.0007558,0.0007558
150,3397.57,0.78762,0.72683,0.87156,0.71941,0.7158,0.75136,0.68019,0.75503,0.61271,0.75876,0.7412,0.89157,141,0.00075415,0.00075415,0.00075415
151,3419.95,0.77969,0.69623,0.86996,0.73643,0.68724,0.78451,0.63707,0.73466,0.59799,0.76006,0.74688,0.88829,141,0.0007525,0.0007525,0.0007525
152,3442.47,0.80784,0.72528,0.88677,0.7412,0.70793,0.78223,0.67272,0.75733,0.61713,0.76636,0.71867,0.88899,141,0.00075085,0.00075085,0.00075085
153,3464.89,0.79038,0.68422,0.87722,0.70862,0.6891,0.76087,0.64459,0.72646,0.58391,0.742,0.76905,0.88244,141,0.0007492,0.0007492,0.0007492
154,3487.48,0.78246,0.69112,0.87413,0.71705,0.70747,0.78714,0.6386,0.7419,0.5966,0.79082,0.75535,0.89129,141,0.00074755,0.00074755,0.00074755
155,3509.88,0.77492,0.69201,0.87306,0.72617,0.732,0.78777,0.67976,0.76675,0.6289,0.7241,0.70663,0.87712,141,0.0007459,0.0007459,0.0007459
156,3532.43,0.78403,0.67807,0.87701,0.73037,0.7057,0.78503,0.65255,0.75098,0.61926,0.72241,0.71325,0.87766,141,0.00074425,0.00074425,0.00074425
157,3554.88,0.81683,0.69907,0.89506,0.74734,0.74396,0.77376,0.71455,0.78437,0.64474,0.73606,0.67814,0.88311,157,0.0007426,0.0007426,0.0007426
158,3577.85,0.82846,0.68783,0.87233,0.74368,0.72552,0.7625,0.70475,0.77126,0.63172,0.71878,0.68083,0.8754,157,0.00074095,0.00074095,0.00074095
